existing_block_id,linked_block_request_id,asset_id,section_id,station_code,block_type,start_time,end_time,duration_min,assigned_team,status,operational_priority,source,block_date,start_min,end_min,calculated_duration_min
EB-24607,,AST-4803,SEC-016,DMH,Maintenance Block,05:28,06:13,45,Signal Team,Confirmed,Normal,Existing/Committed,2025-08-02,328,373,45
EB-24608,,AST-3547,SEC-117,RWL,Maintenance Block,23:01,23:31,30,Signal Team,Active,Normal,Existing/Committed,2025-03-03,1381,1411,30
EB-24609,,AST-0274,SEC-453,SRR,Planned Block,11:35,12:20,45,Track Maintenance Team,Active,Normal,Existing/Committed,2025-11-25,695,740,45
EB-24610,,AST-0352,SEC-362,SME,Maintenance Block,04:07,05:22,75,Signal Team,Confirmed,High,Existing/Committed,2025-10-09,247,322,75
EB-24611,,AST-5401,SEC-354,JAJ,Maintenance Block,14:51,15:36,45,Signal Team,Active,Normal,Existing/Committed,2024-04-28,891,936,45
EB-24612,,AST-7096,SEC-408,BE,Maintenance Block,10:08,12:08,120,Signal Team,Confirmed,Normal,Existing/Committed,2024-12-21,608,728,120
EB-24613,,AST-5195,SEC-097,MDN,Engineering Block,02:39,03:39,60,OHE Team,Planned,Normal,Existing/Committed,2026-08-29,159,219,60
EB-24614,,AST-2194,SEC-400,ALD,Maintenance Block,21:47,23:02,75,Signal Team,Planned,Normal,Existing/Committed,2024-10-25,1307,1382,75
EB-24615,,AST-5009,SEC-235,NDB,Engineering Block,13:53,14:53,60,Bridge Inspection Team,Confirmed,High,Existing/Committed,2023-12-24,833,893,60
EB-24616,,AST-9660,SEC-391,SNAR,Engineering Block,09:49,11:19,90,Bridge Inspection Team,Active,High,Existing/Committed,2026-03-24,589,679,90
EB-24617,,AST-0730,SEC-212,TEL,Maintenance Block,15:30,16:15,45,Bridge Inspection Team,Planned,High,Existing/Committed,2026-06-30,930,975,45
EB-24618,,AST-9365,SEC-441,BRYA,Maintenance Block,01:07,01:37,30,Bridge Inspection Team,Active,Normal,Existing/Committed,2025-09-26,67,97,30
EB-24619,,AST-4094,SEC-359,LUNI,Engineering Block,04:11,06:11,120,Track Maintenance Team,Planned,Normal,Existing/Committed,2025-09-05,251,371,120
EB-24620,,AST-5355,SEC-381,UMB,Engineering Block,03:19,04:34,75,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2024-11-25,199,274,75
EB-24621,,AST-0162,SEC-013,CSTM,Maintenance Block,21:10,21:40,30,Bridge Inspection Team,Active,Normal,Existing/Committed,2024-12-04,1270,1300,30
EB-24622,,AST-6280,SEC-138,GSP,Planned Block,11:40,12:10,30,Signal Team,Active,Normal,Existing/Committed,2026-06-12,700,730,30
EB-24623,,AST-1853,SEC-006,PGT,Engineering Block,01:25,02:25,60,OHE Team,Confirmed,Normal,Existing/Committed,2026-04-17,85,145,60
EB-24624,,AST-6235,SEC-408,TLM,Maintenance Block,17:54,18:24,30,OHE Team,Active,High,Existing/Committed,2025-04-22,1074,1104,30
EB-24625,,AST-5952,SEC-495,MTD,Engineering Block,17:12,17:57,45,Signal Team,Confirmed,High,Existing/Committed,2024-10-19,1032,1077,45
EB-24626,,AST-8935,SEC-016,NMZ,Engineering Block,14:03,14:48,45,Track Maintenance Team,Confirmed,High,Existing/Committed,2024-06-16,843,888,45
EB-24627,,AST-2567,SEC-450,VG,Maintenance Block,18:04,18:49,45,Signal Team,Confirmed,Normal,Existing/Committed,2023-12-21,1084,1129,45
EB-24628,,AST-7737,SEC-133,RRB,Planned Block,05:11,05:41,30,Signal Team,Confirmed,Normal,Existing/Committed,2025-04-07,311,341,30
EB-24629,,AST-0934,SEC-244,PAU,Maintenance Block,01:16,02:16,60,Track Maintenance Team,Planned,Normal,Existing/Committed,2025-06-16,76,136,60
EB-24630,,AST-7718,SEC-041,UJA,Maintenance Block,22:15,23:15,60,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2025-10-15,1335,1395,60
EB-24631,,AST-5197,SEC-490,RU,Engineering Block,20:42,21:57,75,Track Maintenance Team,Planned,Normal,Existing/Committed,2026-02-23,1242,1317,75
EB-24632,,AST-0194,SEC-027,PAU,Maintenance Block,06:33,08:03,90,Signal Team,Active,Normal,Existing/Committed,2024-12-12,393,483,90
EB-24633,,AST-2657,SEC-352,BUP,Maintenance Block,06:01,06:46,45,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2024-05-25,361,406,45
EB-24634,,AST-0009,SEC-044,ORAI,Maintenance Block,13:00,13:45,45,Signal Team,Active,High,Existing/Committed,2026-04-02,780,825,45
EB-24635,,AST-3330,SEC-122,DGU,Maintenance Block,21:27,22:12,45,Track Maintenance Team,Active,Normal,Existing/Committed,2026-01-11,1287,1332,45
EB-24636,,AST-0206,SEC-141,KVDU,Engineering Block,04:31,05:16,45,Signal Team,Confirmed,Normal,Existing/Committed,2025-05-27,271,316,45
EB-24637,,AST-0626,SEC-134,CDGR,Maintenance Block,15:31,16:16,45,Signal Team,Planned,High,Existing/Committed,2024-01-19,931,976,45
EB-24638,,AST-8107,SEC-173,BIRD,Engineering Block,02:45,03:30,45,OHE Team,Confirmed,High,Existing/Committed,2025-03-22,165,210,45
EB-24639,,AST-4839,SEC-054,KIUL,Maintenance Block,14:46,15:16,30,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2025-08-21,886,916,30
EB-24640,,AST-8748,SEC-221,HYB,Maintenance Block,17:47,18:17,30,OHE Team,Confirmed,Normal,Existing/Committed,2026-04-17,1067,1097,30
EB-24641,,AST-6731,SEC-192,BKP,Engineering Block,08:14,08:59,45,OHE Team,Confirmed,High,Existing/Committed,2025-05-02,494,539,45
EB-24642,,AST-8565,SEC-059,DVL,Maintenance Block,14:17,15:32,75,Signal Team,Confirmed,Normal,Existing/Committed,2025-03-17,857,932,75
EB-24643,,AST-3170,SEC-231,DGR,Planned Block,09:35,10:50,75,Bridge Inspection Team,Active,Normal,Existing/Committed,2024-12-24,575,650,75
EB-24644,,AST-1963,SEC-423,AWY,Maintenance Block,10:32,12:02,90,Bridge Inspection Team,Confirmed,High,Existing/Committed,2025-01-28,632,722,90
EB-24645,,AST-4568,SEC-047,BPA,Maintenance Block,20:03,21:33,90,Signal Team,Active,Normal,Existing/Committed,2023-12-27,1203,1293,90
EB-24646,,AST-5257,SEC-201,MAQ,Engineering Block,21:09,21:39,30,Signal Team,Planned,Normal,Existing/Committed,2024-03-23,1269,1299,30
EB-24647,,AST-2442,SEC-338,PUNE,Maintenance Block,22:26,23:11,45,OHE Team,Confirmed,Normal,Existing/Committed,2026-01-05,1346,1391,45
EB-24648,,AST-2139,SEC-214,BHC,Maintenance Block,09:13,10:43,90,OHE Team,Confirmed,Normal,Existing/Committed,2024-12-07,553,643,90
EB-24649,,AST-5374,SEC-274,BPL,Maintenance Block,20:51,21:51,60,OHE Team,Planned,Normal,Existing/Committed,2026-04-09,1251,1311,60
EB-24650,,AST-2640,SEC-248,DLJ,Maintenance Block,07:34,08:19,45,Signal Team,Confirmed,Normal,Existing/Committed,2025-01-11,454,499,45
EB-24651,,AST-3013,SEC-007,SBPD,Maintenance Block,07:06,07:51,45,Bridge Inspection Team,Confirmed,High,Existing/Committed,2026-09-02,426,471,45
EB-24652,,AST-9152,SEC-382,KRR,Maintenance Block,21:50,23:50,120,Signal Team,Active,Normal,Existing/Committed,2024-06-08,1310,1430,120
EB-24653,,AST-8155,SEC-087,MWM,Maintenance Block,13:30,14:15,45,Signal Team,Active,High,Existing/Committed,2024-06-16,810,855,45
EB-24654,,AST-1971,SEC-001,MVLK,Maintenance Block,01:03,02:03,60,Bridge Inspection Team,Active,High,Existing/Committed,2025-07-20,63,123,60
EB-24655,,AST-2230,SEC-410,SZM,Engineering Block,17:40,19:40,120,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2026-02-20,1060,1180,120
EB-24656,,AST-6327,SEC-477,BHC,Maintenance Block,23:29,00:29,60,Bridge Inspection Team,Planned,Normal,Existing/Committed,2024-05-02,1409,29,60
EB-24657,,AST-5659,SEC-160,DURG,Maintenance Block,21:38,22:23,45,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2025-04-26,1298,1343,45
EB-24658,,AST-2842,SEC-224,SM,Maintenance Block,19:10,21:10,120,Bridge Inspection Team,Planned,High,Existing/Committed,2024-07-21,1150,1270,120
EB-24659,,AST-2169,SEC-381,TK,Maintenance Block,04:53,05:53,60,Signal Team,Active,Normal,Existing/Committed,2025-12-17,293,353,60
EB-24660,,AST-9012,SEC-096,RNBT,Engineering Block,15:28,17:28,120,Bridge Inspection Team,Planned,Normal,Existing/Committed,2025-06-24,928,1048,120
EB-24661,,AST-0369,SEC-249,MS,Engineering Block,15:03,16:03,60,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2025-09-25,903,963,60
EB-24662,,AST-0870,SEC-291,CNGR,Engineering Block,13:18,14:33,75,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2024-09-04,798,873,75
EB-24663,,AST-8645,SEC-307,MQ,Planned Block,18:36,19:36,60,Signal Team,Active,Normal,Existing/Committed,2024-09-24,1116,1176,60
EB-24664,,AST-3278,SEC-343,KRH,Engineering Block,23:02,00:02,60,Track Maintenance Team,Active,Normal,Existing/Committed,2025-09-10,1382,2,60
EB-24665,,AST-7102,SEC-201,NH,Maintenance Block,22:49,23:34,45,OHE Team,Active,Normal,Existing/Committed,2024-11-27,1369,1414,45
EB-24666,,AST-7649,SEC-158,BBU,Engineering Block,09:46,10:31,45,OHE Team,Confirmed,Normal,Existing/Committed,2025-10-31,586,631,45
EB-24667,,AST-0556,SEC-325,RNG,Planned Block,19:12,20:12,60,Signal Team,Planned,Normal,Existing/Committed,2024-05-12,1152,1212,60
EB-24668,,AST-7728,SEC-313,SKI,Planned Block,17:11,18:11,60,Signal Team,Confirmed,Normal,Existing/Committed,2024-10-07,1031,1091,60
EB-24669,,AST-0660,SEC-063,TJ,Maintenance Block,03:31,04:31,60,Signal Team,Confirmed,Normal,Existing/Committed,2024-03-21,211,271,60
EB-24670,,AST-2449,SEC-479,RDM,Maintenance Block,17:55,18:40,45,Bridge Inspection Team,Active,High,Existing/Committed,2024-03-07,1075,1120,45
EB-24671,,AST-9850,SEC-353,RNY,Planned Block,13:57,15:57,120,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2024-08-29,837,957,120
EB-24672,,AST-0225,SEC-188,BCA,Maintenance Block,02:46,03:31,45,OHE Team,Confirmed,Normal,Existing/Committed,2025-04-13,166,211,45
EB-24673,,AST-7217,SEC-117,KJT,Maintenance Block,08:24,09:24,60,OHE Team,Planned,Normal,Existing/Committed,2024-05-03,504,564,60
EB-24674,,AST-3154,SEC-092,JBX,Maintenance Block,13:26,15:26,120,Track Maintenance Team,Planned,Normal,Existing/Committed,2024-03-12,806,926,120
EB-24675,,AST-0823,SEC-229,BTL,Maintenance Block,18:51,19:21,30,OHE Team,Active,Normal,Existing/Committed,2026-05-06,1131,1161,30
EB-24676,,AST-8857,SEC-114,LTT,Maintenance Block,22:25,23:25,60,Signal Team,Planned,High,Existing/Committed,2025-05-09,1345,1405,60
EB-24677,,AST-1727,SEC-360,BBK,Maintenance Block,03:51,04:36,45,OHE Team,Confirmed,Normal,Existing/Committed,2025-11-25,231,276,45
EB-24678,,AST-6009,SEC-468,UMB,Engineering Block,21:56,22:41,45,Bridge Inspection Team,Active,Normal,Existing/Committed,2025-12-06,1316,1361,45
EB-24679,,AST-4851,SEC-312,PAO,Engineering Block,15:14,15:44,30,Signal Team,Active,Normal,Existing/Committed,2024-03-21,914,944,30
EB-24680,,AST-5432,SEC-403,BVL,Planned Block,03:52,04:37,45,Signal Team,Confirmed,High,Existing/Committed,2025-08-22,232,277,45
EB-24681,,AST-4030,SEC-198,HTE,Planned Block,22:31,23:16,45,OHE Team,Active,Normal,Existing/Committed,2026-04-19,1351,1396,45
EB-24682,,AST-4938,SEC-294,HWH,Planned Block,17:30,18:00,30,OHE Team,Confirmed,Normal,Existing/Committed,2025-03-03,1050,1080,30
EB-24683,,AST-8741,SEC-031,DGR,Maintenance Block,07:32,08:02,30,OHE Team,Active,Normal,Existing/Committed,2026-04-21,452,482,30
EB-24684,,AST-2816,SEC-036,PBH,Maintenance Block,16:20,17:35,75,Bridge Inspection Team,Confirmed,High,Existing/Committed,2026-07-13,980,1055,75
EB-24685,,AST-6556,SEC-183,DO,Engineering Block,10:28,11:13,45,OHE Team,Confirmed,High,Existing/Committed,2025-06-09,628,673,45
EB-24686,,AST-8230,SEC-023,TU,Planned Block,02:47,03:32,45,Signal Team,Confirmed,Normal,Existing/Committed,2024-03-21,167,212,45
EB-24687,,AST-9823,SEC-317,GRMP,Engineering Block,22:39,00:09,90,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2025-08-19,1359,9,90
EB-24688,,AST-4926,SEC-350,PSA,Maintenance Block,02:00,02:45,45,OHE Team,Active,Normal,Existing/Committed,2026-05-09,120,165,45
EB-24689,,AST-2785,SEC-045,BZA,Engineering Block,21:00,21:45,45,Signal Team,Active,Normal,Existing/Committed,2025-07-12,1260,1305,45
EB-24690,,AST-3498,SEC-421,MCI,Planned Block,14:51,15:51,60,Track Maintenance Team,Confirmed,High,Existing/Committed,2026-02-18,891,951,60
EB-24691,,AST-2858,SEC-271,FZD,Maintenance Block,20:32,21:17,45,Signal Team,Confirmed,Normal,Existing/Committed,2025-05-29,1232,1277,45
EB-24692,,AST-7870,SEC-125,HTZ,Planned Block,12:37,14:07,90,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2025-02-02,757,847,90
EB-24693,,AST-6617,SEC-472,RPJ,Maintenance Block,15:30,16:45,75,OHE Team,Confirmed,Normal,Existing/Committed,2026-07-13,930,1005,75
EB-24694,,AST-7025,SEC-362,JMU,Maintenance Block,03:47,04:17,30,Signal Team,Confirmed,Normal,Existing/Committed,2024-05-11,227,257,30
EB-24695,,AST-8924,SEC-421,MAG,Maintenance Block,22:20,23:05,45,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2025-03-02,1340,1385,45
EB-24696,,AST-7359,SEC-199,DURG,Engineering Block,12:58,13:28,30,Track Maintenance Team,Active,Normal,Existing/Committed,2024-05-14,778,808,30
EB-24697,,AST-8707,SEC-390,BQA,Maintenance Block,16:50,17:50,60,Track Maintenance Team,Active,High,Existing/Committed,2025-09-25,1010,1070,60
EB-24698,,AST-4099,SEC-063,OGL,Maintenance Block,18:12,20:12,120,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2026-06-19,1092,1212,120
EB-24699,,AST-5117,SEC-180,CPP,Engineering Block,09:53,11:23,90,Track Maintenance Team,Confirmed,High,Existing/Committed,2026-09-03,593,683,90
EB-24700,,AST-3621,SEC-345,UHL,Engineering Block,15:19,16:19,60,OHE Team,Active,Normal,Existing/Committed,2024-07-31,919,979,60
EB-24701,,AST-3599,SEC-194,SID,Maintenance Block,18:21,19:21,60,Signal Team,Confirmed,Normal,Existing/Committed,2025-12-07,1101,1161,60
EB-24702,,AST-4470,SEC-150,GTS,Engineering Block,05:55,06:40,45,OHE Team,Confirmed,Normal,Existing/Committed,2026-05-03,355,400,45
EB-24703,,AST-1335,SEC-369,KH,Maintenance Block,19:40,20:25,45,Bridge Inspection Team,Active,Normal,Existing/Committed,2026-03-23,1180,1225,45
EB-24704,,AST-1992,SEC-122,MSH,Engineering Block,04:41,06:11,90,Signal Team,Confirmed,Normal,Existing/Committed,2025-04-27,281,371,90
EB-24705,,AST-7168,SEC-303,SLO,Planned Block,19:08,21:08,120,Track Maintenance Team,Active,Normal,Existing/Committed,2024-06-02,1148,1268,120
EB-24706,,AST-5539,SEC-311,OSN,Maintenance Block,22:19,00:19,120,Signal Team,Confirmed,Normal,Existing/Committed,2025-03-16,1339,19,120
EB-24707,,AST-6523,SEC-182,MDW,Planned Block,07:03,08:03,60,Track Maintenance Team,Planned,High,Existing/Committed,2026-01-25,423,483,60
EB-24708,,AST-0957,SEC-441,UBL,Engineering Block,14:45,15:30,45,Signal Team,Active,Normal,Existing/Committed,2025-08-21,885,930,45
EB-24709,,AST-6700,SEC-177,BOY,Engineering Block,03:02,04:02,60,Bridge Inspection Team,Planned,Normal,Existing/Committed,2025-01-02,182,242,60
EB-24710,,AST-3157,SEC-083,R,Engineering Block,08:38,09:23,45,OHE Team,Planned,Normal,Existing/Committed,2024-07-13,518,563,45
EB-24711,,AST-1481,SEC-105,SUNR,Maintenance Block,23:42,00:27,45,Bridge Inspection Team,Active,High,Existing/Committed,2025-09-22,1422,27,45
EB-24712,,AST-8580,SEC-169,CDG,Engineering Block,12:07,12:37,30,Signal Team,Planned,Normal,Existing/Committed,2025-02-11,727,757,30
EB-24713,,AST-5386,SEC-447,MKSR,Maintenance Block,10:35,11:35,60,OHE Team,Confirmed,Normal,Existing/Committed,2025-03-27,635,695,60
EB-24714,,AST-6259,SEC-021,VR,Maintenance Block,11:14,11:59,45,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2026-07-06,674,719,45
EB-24715,,AST-8459,SEC-066,AJNI,Engineering Block,01:58,03:58,120,Signal Team,Planned,High,Existing/Committed,2023-12-20,118,238,120
EB-24716,,AST-9673,SEC-485,ET,Planned Block,15:19,16:49,90,OHE Team,Confirmed,Normal,Existing/Committed,2024-08-05,919,1009,90
EB-24717,,AST-7212,SEC-062,BQP,Maintenance Block,19:17,21:17,120,Signal Team,Confirmed,Normal,Existing/Committed,2026-06-17,1157,1277,120
EB-24718,,AST-0671,SEC-316,LRJ,Engineering Block,15:26,16:11,45,Track Maintenance Team,Active,Normal,Existing/Committed,2026-06-19,926,971,45
EB-24719,,AST-4751,SEC-206,ALD,Engineering Block,04:13,04:43,30,Track Maintenance Team,Confirmed,High,Existing/Committed,2024-10-08,253,283,30
EB-24720,,AST-6650,SEC-302,PDPL,Maintenance Block,11:15,11:45,30,Signal Team,Active,Normal,Existing/Committed,2026-08-31,675,705,30
EB-24721,,AST-7958,SEC-353,KYN,Maintenance Block,03:53,04:38,45,OHE Team,Confirmed,High,Existing/Committed,2024-07-09,233,278,45
EB-24722,,AST-8662,SEC-015,RAIR,Maintenance Block,08:03,08:48,45,Signal Team,Active,Normal,Existing/Committed,2024-01-31,483,528,45
EB-24723,,AST-4217,SEC-242,NAD,Planned Block,22:49,23:49,60,Bridge Inspection Team,Active,Normal,Existing/Committed,2024-10-13,1369,1429,60
EB-24724,,AST-8628,SEC-308,SRR,Maintenance Block,15:57,16:57,60,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2025-05-25,957,1017,60
EB-24725,,AST-6267,SEC-285,KVR,Planned Block,16:21,17:21,60,Signal Team,Confirmed,Normal,Existing/Committed,2023-12-17,981,1041,60
EB-24726,,AST-5658,SEC-059,CDM,Maintenance Block,05:42,06:42,60,Bridge Inspection Team,Confirmed,High,Existing/Committed,2024-05-30,342,402,60
EB-24727,,AST-7086,SEC-202,CJW,Planned Block,00:05,01:20,75,Signal Team,Confirmed,Normal,Existing/Committed,2026-02-08,5,80,75
EB-24728,,AST-6540,SEC-289,HG,Engineering Block,05:58,06:43,45,OHE Team,Confirmed,Normal,Existing/Committed,2025-08-23,358,403,45
EB-24729,,AST-8880,SEC-295,SEM,Planned Block,13:43,14:43,60,Track Maintenance Team,Confirmed,High,Existing/Committed,2025-08-07,823,883,60
EB-24730,,AST-1830,SEC-324,NU,Maintenance Block,19:39,21:39,120,Bridge Inspection Team,Planned,High,Existing/Committed,2026-08-26,1179,1299,120
EB-24731,,AST-2887,SEC-022,AJJ,Maintenance Block,00:42,02:42,120,Track Maintenance Team,Planned,High,Existing/Committed,2024-07-26,42,162,120
EB-24732,,AST-3984,SEC-251,JSME,Engineering Block,09:21,10:06,45,OHE Team,Active,High,Existing/Committed,2026-05-25,561,606,45
EB-24733,,AST-7069,SEC-114,MSMD,Maintenance Block,13:00,14:00,60,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2024-11-30,780,840,60
EB-24734,,AST-5133,SEC-335,GMS,Maintenance Block,08:16,10:16,120,Track Maintenance Team,Confirmed,Normal,Existing/Committed,2026-06-22,496,616,120
EB-24735,,AST-2176,SEC-353,SBC,Engineering Block,00:45,01:30,45,Signal Team,Confirmed,Normal,Existing/Committed,2026-02-01,45,90,45
EB-24736,,AST-4813,SEC-488,KOU,Maintenance Block,16:03,18:03,120,OHE Team,Confirmed,Normal,Existing/Committed,2024-07-11,963,1083,120
EB-24737,,AST-5064,SEC-163,UDGR,Maintenance Block,19:53,20:53,60,Track Maintenance Team,Planned,High,Existing/Committed,2024-07-07,1193,1253,60
EB-24738,,AST-9383,SEC-379,MURI,Maintenance Block,20:35,22:35,120,Signal Team,Confirmed,High,Existing/Committed,2025-06-05,1235,1355,120
EB-24739,,AST-5052,SEC-312,AAL,Engineering Block,23:34,00:34,60,Bridge Inspection Team,Confirmed,High,Existing/Committed,2025-04-26,1414,34,60
EB-24740,,AST-9025,SEC-407,SMT,Planned Block,12:10,13:40,90,Track Maintenance Team,Planned,Normal,Existing/Committed,2024-08-01,730,820,90
EB-24741,,AST-9845,SEC-424,DDA,Planned Block,12:58,14:28,90,Signal Team,Active,Normal,Existing/Committed,2024-08-27,778,868,90
EB-24742,,AST-7264,SEC-355,UMB,Planned Block,20:31,22:31,120,Signal Team,Confirmed,Normal,Existing/Committed,2026-05-28,1231,1351,120
EB-24743,,AST-2660,SEC-116,NH,Engineering Block,16:46,18:16,90,Track Maintenance Team,Active,Normal,Existing/Committed,2026-01-02,1006,1096,90
EB-24744,,AST-3664,SEC-239,VM,Maintenance Block,16:14,17:29,75,Track Maintenance Team,Planned,Normal,Existing/Committed,2024-06-19,974,1049,75
EB-24745,,AST-3100,SEC-295,TRVL,Maintenance Block,08:56,09:56,60,Track Maintenance Team,Active,Normal,Existing/Committed,2025-12-05,536,596,60
EB-24746,,AST-8689,SEC-174,MOO,Maintenance Block,03:06,05:06,120,Track Maintenance Team,Active,Normal,Existing/Committed,2024-05-12,186,306,120
EB-24747,,AST-5964,SEC-006,PVD,Engineering Block,04:14,04:59,45,Track Maintenance Team,Active,Normal,Existing/Committed,2025-02-28,254,299,45
EB-24748,,AST-8118,SEC-213,HWH,Maintenance Block,07:16,08:46,90,Signal Team,Confirmed,High,Existing/Committed,2023-12-23,436,526,90
EB-24749,,AST-0553,SEC-199,MAN,Maintenance Block,19:10,19:40,30,Track Maintenance Team,Planned,Normal,Existing/Committed,2025-09-20,1150,1180,30
EB-24750,,AST-2600,SEC-114,PER,Engineering Block,22:50,00:05,75,OHE Team,Confirmed,Normal,Existing/Committed,2024-06-09,1370,5,75
EB-24751,,AST-0895,SEC-144,PBE,Maintenance Block,01:13,01:43,30,Bridge Inspection Team,Confirmed,Normal,Existing/Committed,2024-08-03,73,103,30
EB-24752,,AST-4066,SEC-102,MJ,Maintenance Block,05:51,06:36,45,Bridge Inspection Team,Active,Normal,Existing/Committed,2024-06-17,351,396,45
EB-24753,,AST-9740,SEC-352,MMR,Maintenance Block,00:44,01:44,60,Signal Team,Planned,Normal,Existing/Committed,2024-06-11,44,104,60
EB-24754,,AST-6667,SEC-191,NAD,Maintenance Block,11:31,12:31,60,Bridge Inspection Team,Active,Normal,Existing/Committed,2024-02-26,691,751,60
EB-24755,,AST-1956,SEC-132,GDG,Maintenance Block,00:40,01:55,75,Track Maintenance Team,Planned,Normal,Existing/Committed,2025-06-17,40,115,75
EB-24756,,AST-7413,SEC-008,KATL,Maintenance Block,13:18,14:03,45,OHE Team,Active,Normal,Existing/Committed,2026-04-26,798,843,45
EB-24757,,AST-6055,SEC-102,MGS,Maintenance Block,18:29,20:29,120,Signal Team,Confirmed,Normal,Existing/Committed,2024-10-07,1109,1229,120
EB-24758,,AST-8331,SEC-348,CH,Maintenance Block,16:18,18:18,120,Track Maintenance Team,Confirmed,High,Existing/Committed,2026-01-28,978,1098,120
EB-24759,,AST-5695,SEC-424,BZR,Maintenance Block,01:28,02:13,45,Signal Team,Active,Normal,Existing/Committed,2025-06-06,88,133,45
