asset_id,section_id,nearest_station_code
AST-34522,SEC-428,JMP
AST-34523,SEC-016,DR
AST-34524,SEC-303,BHTR
AST-34525,SEC-064,BST
AST-34526,SEC-337,OGL
AST-34527,SEC-200,SRID
AST-34528,SEC-163,MIL
AST-34529,SEC-034,GHY
AST-3453,SEC-373,SUR
AST-34530,SEC-317,HLAR
AST-34531,SEC-451,GOA
AST-34532,SEC-220,LKR
AST-34533,SEC-277,MGS
AST-34534,SEC-336,ANVR
AST-34535,SEC-232,PKR
AST-34536,SEC-162,DAB
AST-34537,SEC-219,RJY
AST-34538,SEC-398,DURG
AST-34539,SEC-044,FA
AST-3454,SEC-234,MYS
AST-34540,SEC-464,PAU
AST-34541,SEC-413,BSB
AST-34542,SEC-328,LKA
AST-34543,SEC-232,VM
AST-34544,SEC-139,ANG
AST-34545,SEC-022,GJJ
AST-34546,SEC-461,JSME
AST-34547,SEC-334,KSNG
AST-34548,SEC-416,CMZ
AST-34549,SEC-452,GDA
AST-3455,SEC-444,LKO
AST-34550,SEC-172,BPF
AST-34551,SEC-372,STA
AST-34552,SEC-262,DND
AST-34553,SEC-248,MAQ
AST-34554,SEC-123,DUI
AST-34555,SEC-040,GZB
AST-34556,SEC-227,DBG
AST-34557,SEC-159,WFD
AST-34558,SEC-480,PUK
AST-34559,SEC-092,JTJ
AST-3456,SEC-263,JRLE
AST-34560,SEC-311,DSS
AST-34561,SEC-070,BWN
AST-34562,SEC-419,SMNE
AST-34563,SEC-267,VSKP
AST-34564,SEC-163,QLN
AST-34565,SEC-218,ADI
AST-34566,SEC-373,THVM
AST-34567,SEC-410,STA
AST-34568,SEC-155,GZB
AST-34569,SEC-250,YPR
AST-3457,SEC-435,KGP
AST-34570,SEC-246,BNW
AST-34571,SEC-083,ET
AST-34572,SEC-059,MDNR
AST-34573,SEC-253,NLR
AST-34574,SEC-468,LNL
AST-34575,SEC-445,MGS
AST-34576,SEC-187,JGJN
AST-34577,SEC-063,TRVL
AST-34578,SEC-085,NAD
AST-34579,SEC-353,GKJ
AST-3458,SEC-101,FL
AST-34580,SEC-478,BZU
AST-34581,SEC-021,FA
AST-34582,SEC-288,HX
AST-34583,SEC-486,VTM
AST-34584,SEC-114,UDZ
AST-34585,SEC-341,HX
AST-34586,SEC-449,BKN
AST-34587,SEC-042,ABR
AST-34588,SEC-416,KPD
AST-34589,SEC-069,YG
AST-3459,SEC-407,FZD
AST-34590,SEC-051,MZR
AST-34591,SEC-248,FUT
AST-34592,SEC-459,ON
AST-34593,SEC-155,OSN
AST-34594,SEC-278,NDLS
AST-34595,SEC-219,BH
AST-34596,SEC-124,MGS
AST-34597,SEC-497,BALU
AST-34598,SEC-251,RDL
AST-34599,SEC-298,BDU
AST-3460,SEC-059,MGS
AST-34600,SEC-454,SC
AST-34601,SEC-391,BAM
AST-34602,SEC-170,DMV
AST-34603,SEC-432,KRND
AST-34604,SEC-245,BINA
AST-34605,SEC-002,TEL
AST-34606,SEC-441,NLR
AST-34607,SEC-243,ADI
AST-34608,SEC-110,CCK
AST-34609,SEC-290,ON
AST-3461,SEC-283,KUR
AST-34610,SEC-145,KRH
AST-34611,SEC-396,JSM
AST-34612,SEC-057,NRKR
AST-34613,SEC-444,GY
AST-34614,SEC-459,UJN
AST-34615,SEC-282,HX
AST-34616,SEC-076,AKD
AST-34617,SEC-458,PTRD
AST-34618,SEC-139,SBC
AST-34619,SEC-401,MEX
AST-3462,SEC-288,LKA
AST-34620,SEC-059,BDTS
AST-34621,SEC-318,JID
AST-34622,SEC-491,SEG
AST-34623,SEC-430,RIG
AST-34624,SEC-389,SRTL
AST-34625,SEC-421,RMU
AST-34626,SEC-236,BER
AST-34627,SEC-419,KRS
AST-34628,SEC-009,CAN
AST-34629,SEC-197,SSM
AST-3463,SEC-436,ALD
AST-34630,SEC-438,NOK
AST-34631,SEC-450,RMB
AST-34632,SEC-196,DJG
AST-34633,SEC-046,SNX
AST-34634,SEC-045,SHDR
AST-34635,SEC-384,TIR
AST-34636,SEC-221,RDM
AST-34637,SEC-016,AMRO
AST-34638,SEC-217,TRVL
AST-34639,SEC-109,BL
AST-3464,SEC-131,CVP
AST-34640,SEC-136,TATA
AST-34641,SEC-108,KPD
AST-34642,SEC-126,BJU
AST-34643,SEC-486,TCR
AST-34644,SEC-261,UMB
AST-34645,SEC-104,DD
AST-34646,SEC-402,NBG
AST-34647,SEC-296,BAQ
AST-34648,SEC-327,HRR
AST-34649,SEC-130,TKJ
AST-3465,SEC-126,ASR
AST-34650,SEC-090,DHNE
AST-34651,SEC-211,JP
AST-34652,SEC-238,NGP
AST-34653,SEC-330,LM
AST-34654,SEC-466,MAJN
AST-34655,SEC-364,SL
AST-34656,SEC-383,CKK
AST-34657,SEC-275,BUL
AST-34658,SEC-448,NDO
AST-34659,SEC-447,DR
AST-3466,SEC-152,BPQ
AST-34660,SEC-305,BH
AST-34661,SEC-331,ARA
AST-34662,SEC-398,BXR
AST-34663,SEC-246,DGA
AST-34664,SEC-137,SAN
AST-34665,SEC-210,SWPR
AST-34666,SEC-020,MAQ
AST-34667,SEC-220,PHN
AST-34668,SEC-496,BHC
AST-34669,SEC-170,BNC
AST-3467,SEC-487,DLI
AST-34670,SEC-108,CTC
AST-34671,SEC-278,KPD
AST-34672,SEC-317,KVK
AST-34673,SEC-432,WST
AST-34674,SEC-304,RJK
AST-34675,SEC-298,VZM
AST-34676,SEC-458,ED
AST-34677,SEC-377,RJN
AST-34678,SEC-172,AII
AST-34679,SEC-326,SUR
AST-3468,SEC-217,CBM
AST-34680,SEC-048,BNTL
AST-34681,SEC-415,CRE
AST-34682,SEC-497,ANV
AST-34683,SEC-255,NOK
AST-34684,SEC-103,AD
AST-34685,SEC-397,BZA
AST-34686,SEC-202,ATP
AST-34687,SEC-495,BAR
AST-34688,SEC-275,NGP
AST-34689,SEC-489,GLPT
AST-3469,SEC-089,RWJ
AST-34690,SEC-353,RTM
AST-34691,SEC-432,JRC
AST-34692,SEC-054,CIT
AST-34693,SEC-165,ASR
AST-34694,SEC-488,KLH
AST-34695,SEC-330,KKLR
AST-34696,SEC-159,CTC
AST-34697,SEC-201,ET
AST-34698,SEC-461,AO
AST-34699,SEC-318,BXP
AST-3470,SEC-104,TCR
AST-34700,SEC-360,VZM
AST-34701,SEC-272,WKR
AST-34702,SEC-457,INDB
AST-34703,SEC-128,KOP
AST-34704,SEC-118,KZJ
AST-34705,SEC-459,RGU
AST-34706,SEC-427,SR
AST-34707,SEC-195,MYS
AST-34708,SEC-243,AWB
AST-34709,SEC-397,PVP
AST-3471,SEC-438,JSV
AST-34710,SEC-495,BOY
AST-34711,SEC-239,KAV
AST-34712,SEC-446,BBU
AST-34713,SEC-370,GNG
AST-34714,SEC-179,BXR
AST-34715,SEC-036,BKI
AST-34716,SEC-288,NZM
AST-34717,SEC-204,JL
AST-34718,SEC-083,BAQ
AST-34719,SEC-202,BZA
AST-3472,SEC-179,CRP
AST-34720,SEC-041,NIR
AST-34721,SEC-055,RIG
AST-34722,SEC-180,UMB
AST-34723,SEC-278,ANG
AST-34724,SEC-482,YT
AST-34725,SEC-077,YG
AST-34726,SEC-438,BRC
AST-34727,SEC-061,GMO
AST-34728,SEC-070,BOF
AST-34729,SEC-205,ADI
AST-3473,SEC-267,LPI
AST-34730,SEC-480,BAP
AST-34731,SEC-306,RGDA
AST-34732,SEC-464,KKLR
AST-34733,SEC-330,PUNE
AST-34734,SEC-155,HJI
AST-34735,SEC-083,AJNI
AST-34736,SEC-019,AN
AST-34737,SEC-364,SEGM
AST-34738,SEC-084,BSE
AST-34739,SEC-159,VMA
AST-3474,SEC-492,GHR
AST-34740,SEC-021,LTHR
AST-34741,SEC-299,JHL
AST-34742,SEC-053,MGN
AST-34743,SEC-491,JTJ
AST-34744,SEC-499,CNB
AST-34745,SEC-196,NUQ
AST-34746,SEC-072,NGO
AST-34747,SEC-493,JSME
AST-34748,SEC-427,KCG
AST-34749,SEC-141,HDA
AST-3475,SEC-230,LKU
AST-34750,SEC-090,SID
AST-34751,SEC-286,JTJ
AST-34752,SEC-358,BRC
AST-34753,SEC-357,SBPY
AST-34754,SEC-167,PNBE
AST-34755,SEC-268,PFM
AST-34756,SEC-149,DEOS
AST-34757,SEC-493,TNA
AST-34758,SEC-045,NRT
AST-34759,SEC-156,KNE
AST-3476,SEC-238,CAG
AST-34760,SEC-198,DVD
AST-34761,SEC-260,HJI
AST-34762,SEC-048,PRP
AST-34763,SEC-273,LKO
AST-34764,SEC-350,JUC
AST-34765,SEC-449,ARA
AST-34766,SEC-014,NED
AST-34767,SEC-048,JMU
AST-34768,SEC-090,DOD
AST-34769,SEC-179,SLN
AST-3477,SEC-491,ANVT
AST-34770,SEC-407,MURI
AST-34771,SEC-404,RU
AST-34772,SEC-323,GHY
AST-34773,SEC-493,BAU
AST-34774,SEC-227,GTL
AST-34775,SEC-343,BTC
AST-34776,SEC-432,RNO
AST-34777,SEC-050,KPD
AST-34778,SEC-481,KER
AST-34779,SEC-028,AGI
AST-3478,SEC-445,DPA
AST-34780,SEC-040,ANG
AST-34781,SEC-471,TU
AST-34782,SEC-043,BGP
AST-34783,SEC-207,DSS
AST-34784,SEC-088,CDM
AST-34785,SEC-308,BDC
AST-34786,SEC-461,HAPA
AST-34787,SEC-045,MTR
AST-34788,SEC-044,BHLK
AST-34789,SEC-229,LMG
AST-3479,SEC-414,SRC
AST-34790,SEC-170,MMR
AST-34791,SEC-090,ANG
AST-34792,SEC-352,BAU
AST-34793,SEC-005,BRDA
AST-34794,SEC-280,DRL
AST-34795,SEC-084,PAU
AST-34796,SEC-164,BCH
AST-34797,SEC-303,ERS
AST-34798,SEC-343,CIL
AST-34799,SEC-458,KLD
AST-3480,SEC-303,GZB
AST-34800,SEC-064,BCN
AST-34801,SEC-461,CNB
AST-34802,SEC-308,VM
AST-34803,SEC-074,CRJ
AST-34804,SEC-147,MKA
AST-34805,SEC-074,BXR
AST-34806,SEC-345,MFP
AST-34807,SEC-007,KKLU
AST-34808,SEC-353,KZJ
AST-34809,SEC-443,GWL
AST-3481,SEC-267,MAHE
AST-34810,SEC-006,KMME
AST-34811,SEC-154,TEL
AST-34812,SEC-046,HZD
AST-34813,SEC-360,PHI
AST-34814,SEC-067,FKM
AST-34815,SEC-465,IGP
AST-34816,SEC-443,KYJ
AST-34817,SEC-283,MYS
AST-34818,SEC-037,MJF
AST-34819,SEC-406,BLM
AST-3482,SEC-334,NGP
AST-34820,SEC-160,SWM
AST-34821,SEC-024,DLI
AST-34822,SEC-092,LKO
AST-34823,SEC-219,FD
AST-34824,SEC-461,VHGN
AST-34825,SEC-248,LNL
AST-34826,SEC-132,DVG
AST-34827,SEC-212,SPDR
AST-34828,SEC-210,MB
AST-34829,SEC-248,MGS
AST-3483,SEC-197,GTL
AST-34830,SEC-076,SCKR
AST-34831,SEC-236,UAA
AST-34832,SEC-156,KIAT
AST-34833,SEC-054,ET
AST-34834,SEC-284,NRGR
AST-34835,SEC-065,BZA
AST-34836,SEC-355,VVA
AST-34837,SEC-287,FTP
AST-34838,SEC-260,HWH
AST-34839,SEC-453,TPTY
AST-3484,SEC-391,NZM
AST-34840,SEC-491,AGC
AST-34841,SEC-258,SC
AST-34842,SEC-458,KZK
AST-34843,SEC-395,KOTA
AST-34844,SEC-080,KTYM
AST-34845,SEC-156,KZT
AST-34846,SEC-483,KGP
AST-34847,SEC-196,PMK
AST-34848,SEC-145,TOK
AST-34849,SEC-360,VZM
AST-3485,SEC-327,RTM
AST-34850,SEC-216,PTKC
AST-34851,SEC-437,PDU
AST-34852,SEC-369,PMY
AST-34853,SEC-016,NDKD
AST-34854,SEC-352,CEL
AST-34855,SEC-331,ARN
AST-34856,SEC-148,KAWR
AST-34857,SEC-318,SC
AST-34858,SEC-461,KURJ
AST-34859,SEC-274,BZA
AST-3486,SEC-170,GAR
AST-34860,SEC-155,JJKR
AST-34861,SEC-416,SEG
AST-34862,SEC-160,GMO
AST-34863,SEC-466,NGP
AST-34864,SEC-463,HEM
AST-34865,SEC-258,UMB
AST-34866,SEC-259,DGA
AST-34867,SEC-010,ERN
AST-34868,SEC-016,TCR
AST-34869,SEC-076,SRL
AST-3487,SEC-207,GDV
AST-34870,SEC-391,BXR
AST-34871,SEC-086,IDG
AST-34872,SEC-336,DHO
AST-34873,SEC-130,CPH
AST-34874,SEC-219,KNHP
AST-34875,SEC-472,KNW
AST-34876,SEC-405,WKR
AST-34877,SEC-350,ND
AST-34878,SEC-353,PHR
AST-34879,SEC-393,PAP
AST-3488,SEC-012,SGO
AST-34880,SEC-192,DDR
AST-34881,SEC-050,KYJ
AST-34882,SEC-433,NZM
AST-34883,SEC-431,JHL
AST-34884,SEC-009,NBM
AST-34885,SEC-488,NKI
AST-34886,SEC-471,LLI
AST-34887,SEC-462,SHU
AST-34888,SEC-245,KIUL
AST-34889,SEC-055,KYN
AST-3489,SEC-482,MAS
AST-34890,SEC-367,MALM
AST-34891,SEC-041,MGN
AST-34892,SEC-272,ACL
AST-34893,SEC-262,KPG
AST-34894,SEC-382,GALE
AST-34895,SEC-316,KMME
AST-34896,SEC-439,KMDR
AST-34897,SEC-452,BUI
AST-34898,SEC-010,KUD
AST-34899,SEC-307,GZN
AST-3490,SEC-331,RC
AST-34900,SEC-076,RAIR
AST-34901,SEC-331,SHM
AST-34902,SEC-405,ANH
AST-34903,SEC-121,NOQ
AST-34904,SEC-233,BNZ
AST-34905,SEC-290,BPF
AST-34906,SEC-335,ORAI
AST-34907,SEC-048,FL
AST-34908,SEC-327,BGS
AST-34909,SEC-433,JMP
AST-3491,SEC-230,CHE
AST-34910,SEC-440,VSKP
AST-34911,SEC-003,KKDI
AST-34912,SEC-193,DURE
AST-34913,SEC-073,HJP
AST-34914,SEC-440,RDM
AST-34915,SEC-440,BOD
AST-34916,SEC-052,MAO
AST-34917,SEC-270,UJN
AST-34918,SEC-394,PAP
AST-34919,SEC-423,GWD
AST-3492,SEC-182,GNH
AST-34920,SEC-164,AZ
AST-34921,SEC-119,BDC
AST-34922,SEC-308,PFR
AST-34923,SEC-186,BLS
AST-34924,SEC-456,DHO
AST-34925,SEC-389,AGC
AST-34926,SEC-398,UJN
AST-34927,SEC-044,MZP
AST-34928,SEC-371,KNPS
AST-34929,SEC-115,RKB
AST-3493,SEC-223,GDG
AST-34930,SEC-011,J
AST-34931,SEC-297,DNA
AST-34932,SEC-416,BAU
AST-34933,SEC-422,DUA
AST-34934,SEC-105,PNVL
AST-34935,SEC-353,MB
AST-34936,SEC-060,MFKA
AST-34937,SEC-334,BLS
AST-34938,SEC-195,BCT
AST-34939,SEC-235,BAP
AST-3494,SEC-163,BRYA
AST-34940,SEC-068,NAND
AST-34941,SEC-466,JID
AST-34942,SEC-315,BSL
AST-34943,SEC-009,JUD
AST-34944,SEC-033,HTC
AST-34945,SEC-392,MSW
AST-34946,SEC-330,MRDW
AST-34947,SEC-297,BRD
AST-34948,SEC-213,BVRT
AST-34949,SEC-397,NNW
AST-3495,SEC-326,KVR
AST-34950,SEC-457,BAL
AST-34951,SEC-350,ADI
AST-34952,SEC-073,PVPT
AST-34953,SEC-420,J
AST-34954,SEC-305,RGL
AST-34955,SEC-286,KJM
AST-34956,SEC-172,GOY
AST-34957,SEC-105,KHED
AST-34958,SEC-006,MULK
AST-34959,SEC-145,DBD
AST-3496,SEC-104,JTS
AST-34960,SEC-131,ASK
AST-34961,SEC-104,BCY
AST-34962,SEC-238,ZNA
AST-34963,SEC-005,GNR
AST-34964,SEC-209,GATD
AST-34965,SEC-445,GGAR
AST-34966,SEC-442,ED
AST-34967,SEC-053,HUP
AST-34968,SEC-389,HPP
AST-34969,SEC-256,MAS
AST-3497,SEC-271,SGNR
AST-34970,SEC-447,BRR
AST-34971,SEC-120,KOTA
AST-34972,SEC-341,VDS
AST-34973,SEC-104,MAQ
AST-34974,SEC-306,JAM
AST-34975,SEC-033,FA
AST-34976,SEC-491,SGND
AST-34977,SEC-305,KPD
AST-34978,SEC-014,GY
AST-34979,SEC-212,R
AST-3498,SEC-421,MCI
AST-34980,SEC-062,PUNE
AST-34981,SEC-132,PNW
AST-34982,SEC-190,DGR
AST-34983,SEC-169,KIUL
AST-34984,SEC-296,NDLS
AST-34985,SEC-103,SGZ
AST-34986,SEC-307,SBP
AST-34987,SEC-308,RMC
AST-34988,SEC-213,DR
AST-34989,SEC-073,NFK
AST-3499,SEC-496,AD
AST-34990,SEC-191,VM
AST-34991,SEC-005,AF
AST-34992,SEC-381,NGG
AST-34993,SEC-439,VAPI
AST-34994,SEC-246,WADI
AST-34995,SEC-182,KYN
AST-34996,SEC-030,SM
AST-34997,SEC-472,MZP
AST-34998,SEC-330,WR
AST-34999,SEC-349,DLI
AST-3500,SEC-269,KYN
AST-35000,SEC-401,LRJ
AST-35001,SEC-347,BGP
AST-35002,SEC-155,RBL
AST-35003,SEC-274,DTVL
AST-35004,SEC-498,VG
AST-35005,SEC-445,PGRL
AST-35006,SEC-130,VAPI
AST-35007,SEC-285,NGP
AST-35008,SEC-287,ALLP
AST-35009,SEC-147,VSKP
AST-3501,SEC-253,BUL
AST-35010,SEC-429,NGP
AST-35011,SEC-472,SLN
AST-35012,SEC-271,TIG
AST-35013,SEC-316,R
AST-35014,SEC-418,WHM
AST-35015,SEC-363,DR
AST-35016,SEC-076,KTE
AST-35017,SEC-238,KPY
AST-35018,SEC-030,AWR
AST-35019,SEC-442,BSB
AST-3502,SEC-381,ROU
AST-35020,SEC-266,BRGA
AST-35021,SEC-410,KTKH
AST-35022,SEC-135,SPJ
AST-35023,SEC-481,KTE
AST-35024,SEC-121,SA
AST-35025,SEC-339,FD
AST-35026,SEC-307,PNBE
AST-35027,SEC-133,CKI
AST-35028,SEC-016,SEB
AST-35029,SEC-363,MYR
AST-3503,SEC-257,IGP
AST-35030,SEC-419,BCH
AST-35031,SEC-319,SMR
AST-35032,SEC-418,POZ
AST-35033,SEC-271,LKR
AST-35034,SEC-095,PBN
AST-35035,SEC-175,BSB
AST-35036,SEC-454,MZP
AST-35037,SEC-196,AD
AST-35038,SEC-041,GR
AST-35039,SEC-169,PUNE
AST-3504,SEC-424,BDAG
AST-35040,SEC-286,VARD
AST-35041,SEC-298,DR
AST-35042,SEC-428,JJKR
AST-35043,SEC-169,BPHB
AST-35044,SEC-096,DOS
AST-35045,SEC-243,JMG
AST-35046,SEC-157,CRJ
AST-35047,SEC-471,BHLP
AST-35048,SEC-481,BSL
AST-35049,SEC-337,SNQ
AST-3505,SEC-329,MNM
AST-35050,SEC-422,JDB
AST-35051,SEC-095,CAPE
AST-35052,SEC-037,FTP
AST-35053,SEC-465,CH
AST-35054,SEC-115,DWO
AST-35055,SEC-233,BNP
AST-35056,SEC-078,SHR
AST-35057,SEC-420,TBN
AST-35058,SEC-149,DG
AST-35059,SEC-482,MAHO
AST-3506,SEC-296,BPL
AST-35060,SEC-108,ANVT
AST-35061,SEC-207,KPQ
AST-35062,SEC-498,MYS
AST-35063,SEC-039,JAO
AST-35064,SEC-343,CDMR
AST-35065,SEC-368,DWR
AST-35066,SEC-358,AH
AST-35067,SEC-237,AO
AST-35068,SEC-246,MBY
AST-35069,SEC-345,GHY
AST-3507,SEC-414,UMB
AST-35070,SEC-076,BSB
AST-35071,SEC-132,SORO
AST-35072,SEC-211,JUD
AST-35073,SEC-016,ERN
AST-35074,SEC-191,YSI
AST-35075,SEC-165,RE
AST-35076,SEC-368,BAW
AST-35077,SEC-095,CAPE
AST-35078,SEC-221,MUT
AST-35079,SEC-475,JAT
AST-3508,SEC-200,KYN
AST-35080,SEC-385,MUV
AST-35081,SEC-082,SA
AST-35082,SEC-104,HWH
AST-35083,SEC-289,LNL
AST-35084,SEC-198,GTM
AST-35085,SEC-006,BHS
AST-35086,SEC-135,NDLS
AST-35087,SEC-344,RRB
AST-35088,SEC-421,DWX
AST-35089,SEC-127,TCR
AST-3509,SEC-262,TRL
AST-35090,SEC-186,MYG
AST-35091,SEC-189,PAY
AST-35092,SEC-339,ANG
AST-35093,SEC-297,MURI
AST-35094,SEC-488,SRR
AST-35095,SEC-151,GGC
AST-35096,SEC-077,ALB
AST-35097,SEC-124,ANND
AST-35098,SEC-231,ANGL
AST-35099,SEC-263,ET
AST-3510,SEC-377,ALD
AST-35100,SEC-329,AKRD
AST-35101,SEC-068,UMB
AST-35102,SEC-294,AGC
AST-35103,SEC-466,KPDH
AST-35104,SEC-481,ADH
AST-35105,SEC-135,MGS
AST-35106,SEC-318,ANND
AST-35107,SEC-495,KNHP
AST-35108,SEC-035,ALD
AST-35109,SEC-286,ANVR
AST-3511,SEC-270,BOG
AST-35110,SEC-143,HSI
AST-35111,SEC-083,NLR
AST-35112,SEC-139,SNSI
AST-35113,SEC-376,RK
AST-35114,SEC-372,PTK
AST-35115,SEC-497,KZJ
AST-35116,SEC-283,GAYA
AST-35117,SEC-435,WIRR
AST-35118,SEC-255,MDS
AST-35119,SEC-252,SWM
AST-3512,SEC-311,NHLN
AST-35120,SEC-297,KJT
AST-35121,SEC-487,AWR
AST-35122,SEC-009,KOTA
AST-35123,SEC-109,CPA
AST-35124,SEC-247,KNE
AST-35125,SEC-019,KUR
AST-35126,SEC-326,NAD
AST-35127,SEC-384,SASN
AST-35128,SEC-291,AKJ
AST-35129,SEC-334,BAU
AST-3513,SEC-473,DMV
AST-35130,SEC-489,PM
AST-35131,SEC-281,KQU
AST-35132,SEC-184,KYN
AST-35133,SEC-319,VKB
AST-35134,SEC-403,PGRL
AST-35135,SEC-451,BOE
AST-35136,SEC-111,KSG
AST-35137,SEC-163,DBG
AST-35138,SEC-033,RGM
AST-35139,SEC-465,DDN
AST-3514,SEC-216,BAY
AST-35140,SEC-335,BUH
AST-35141,SEC-398,JL
AST-35142,SEC-125,TBM
AST-35143,SEC-024,OGL
AST-35144,SEC-118,JNH
AST-35145,SEC-213,JBP
AST-35146,SEC-299,GLGT
AST-35147,SEC-306,MAS
AST-35148,SEC-194,TPJ
AST-35149,SEC-221,NGP
AST-3515,SEC-472,NBQ
AST-35150,SEC-439,TDO
AST-35151,SEC-097,NLDA
AST-35152,SEC-401,DURG
AST-35153,SEC-382,VZM
AST-35154,SEC-221,VM
AST-35155,SEC-255,BWH
AST-35156,SEC-096,BBS
AST-35157,SEC-500,RNBT
AST-35158,SEC-410,BUDM
AST-35159,SEC-165,RGO
AST-3516,SEC-366,UMB
AST-35160,SEC-406,SJP
AST-35161,SEC-442,KART
AST-35162,SEC-139,MXN
AST-35163,SEC-276,NAD
AST-35164,SEC-038,ABR
AST-35165,SEC-105,KGQ
AST-35166,SEC-188,LNL
AST-35167,SEC-031,YNK
AST-35168,SEC-189,BAB
AST-35169,SEC-088,LTT
AST-3517,SEC-488,DSO
AST-35170,SEC-215,KDN
AST-35171,SEC-307,MJA
AST-35172,SEC-340,CSN
AST-35173,SEC-319,MST
AST-35174,SEC-155,ARJ
AST-35175,SEC-118,SEGM
AST-35176,SEC-398,PGT
AST-35177,SEC-071,CNB
AST-35178,SEC-029,MB
AST-35179,SEC-313,SHE
AST-3518,SEC-140,KGP
AST-35180,SEC-383,CVP
AST-35181,SEC-118,UBR
AST-35182,SEC-399,GAYA
AST-35183,SEC-169,DMM
AST-35184,SEC-365,SA
AST-35185,SEC-311,JNU
AST-35186,SEC-062,MAS
AST-35187,SEC-108,GD
AST-35188,SEC-236,NED
AST-35189,SEC-418,MXN
AST-3519,SEC-038,RJY
AST-35190,SEC-455,BGP
AST-35191,SEC-391,MKSR
AST-35192,SEC-433,JU
AST-35193,SEC-469,DHG
AST-35194,SEC-230,BKG
AST-35195,SEC-260,ADI
AST-35196,SEC-018,DML
AST-35197,SEC-483,DPA
AST-35198,SEC-399,TPJ
AST-35199,SEC-198,BPP
AST-3520,SEC-127,TEL
AST-35200,SEC-389,FD
AST-35201,SEC-164,JP
AST-35202,SEC-029,DG
AST-35203,SEC-080,RTM
AST-35204,SEC-290,QRP
AST-35205,SEC-293,MRTL
AST-35206,SEC-459,SRF
AST-35207,SEC-148,HWH
AST-35208,SEC-295,RN
AST-35209,SEC-061,PAA
AST-3521,SEC-473,CNB
AST-35210,SEC-423,VPT
AST-35211,SEC-016,CLE
AST-35212,SEC-463,GDE
AST-35213,SEC-470,SOG
AST-35214,SEC-107,GWL
AST-35215,SEC-168,WL
AST-35216,SEC-155,ANG
AST-35217,SEC-253,RC
AST-35218,SEC-116,GBD
AST-35219,SEC-326,ND
AST-3522,SEC-154,ASK
AST-35220,SEC-438,STKT
AST-35221,SEC-377,BNR
AST-35222,SEC-002,AGC
AST-35223,SEC-426,PTJ
AST-35224,SEC-363,GHY
AST-35225,SEC-092,BRC
AST-35226,SEC-138,KYJ
AST-35227,SEC-119,WL
AST-35228,SEC-269,CNB
AST-35229,SEC-206,VG
AST-3523,SEC-077,VDS
AST-35230,SEC-125,BSR
AST-35231,SEC-169,BTE
AST-35232,SEC-093,FZD
AST-35233,SEC-005,CGL
AST-35234,SEC-430,DSA
AST-35235,SEC-381,DOS
AST-35236,SEC-465,VM
AST-35237,SEC-328,LNL
AST-35238,SEC-205,SSB
AST-35239,SEC-405,BPQ
AST-3524,SEC-498,CDGR
AST-35240,SEC-407,MPY
AST-35241,SEC-183,KOTA
AST-35242,SEC-455,PFM
AST-35243,SEC-102,NEW
AST-35244,SEC-076,KTKH
AST-35245,SEC-455,CTC
AST-35246,SEC-211,CT
AST-35247,SEC-019,BTIC
AST-35248,SEC-071,DBG
AST-35249,SEC-454,HBD
AST-3525,SEC-229,KTU
AST-35250,SEC-277,DURG
AST-35251,SEC-330,FD
AST-35252,SEC-298,TPJ
AST-35253,SEC-179,DURG
AST-35254,SEC-178,TEL
AST-35255,SEC-028,NGP
AST-35256,SEC-303,VJPJ
AST-35257,SEC-360,GAR
AST-35258,SEC-256,KPD
AST-35259,SEC-090,NK
AST-3526,SEC-164,DRL
AST-35260,SEC-010,BRC
AST-35261,SEC-207,JTJ
AST-35262,SEC-364,PVU
AST-35263,SEC-122,ROU
AST-35264,SEC-234,HW
AST-35265,SEC-472,BLS
AST-35266,SEC-027,BWN
AST-35267,SEC-096,MGS
AST-35268,SEC-353,BSDP
AST-35269,SEC-486,NJP
AST-3527,SEC-144,DEC
AST-35270,SEC-302,UJN
AST-35271,SEC-233,JAT
AST-35272,SEC-312,BYHA
AST-35273,SEC-176,BRC
AST-35274,SEC-071,CPP
AST-35275,SEC-463,BSB
AST-35276,SEC-270,ADRA
AST-35277,SEC-372,KWAE
AST-35278,SEC-427,ROU
AST-35279,SEC-376,WIRR
AST-3528,SEC-204,YL
AST-35280,SEC-132,KGN
AST-35281,SEC-043,KMZ
AST-35282,SEC-437,AN
AST-35283,SEC-045,KTE
AST-35284,SEC-462,DPA
AST-35285,SEC-241,ADI
AST-35286,SEC-279,ARA
AST-35287,SEC-226,RJPB
AST-35288,SEC-015,SJP
AST-35289,SEC-187,MXN
AST-3529,SEC-419,SEH
AST-35290,SEC-297,GRD
AST-35291,SEC-050,DMV
AST-35292,SEC-049,TDD
AST-35293,SEC-105,VPR
AST-35294,SEC-147,UHP
AST-35295,SEC-008,SA
AST-35296,SEC-189,TEL
AST-35297,SEC-061,MSMD
AST-35298,SEC-477,SURI
AST-35299,SEC-423,FKM
AST-3530,SEC-070,DD
AST-35300,SEC-195,NAD
AST-35301,SEC-317,DBR
AST-35302,SEC-285,JUD
AST-35303,SEC-169,VLI
AST-35304,SEC-267,KYN
AST-35305,SEC-399,BTTR
AST-35306,SEC-348,CTH
AST-35307,SEC-494,BRK
AST-35308,SEC-161,DLI
AST-35309,SEC-043,BSB
AST-3531,SEC-327,CNPR
AST-35310,SEC-410,RTA
AST-35311,SEC-305,PAE
AST-35312,SEC-491,GTL
