block_request_id,asset_id,section_id,station_code,maintenance_type,requested_duration_min,priority,preferred_start_time,time_flexibility,required_team,request_urgency,status,preferred_start_min,flexibility_min,earliest_start_min,latest_start_min,station Code,Station Name
BR-31696,AST-0090,SEC-043,HBJ,OHE Inspection,30,High,12:30,Fixed,Signal Team,Normal,Pending,750,0,750,750,HBJ,HABIBGANJ
BR-31697,AST-0194,SEC-027,PAU,Rail Grinding,60,Low,19:00,±15 min,OHE Team,Urgent,Pending,1140,15,1125,1155,PAU,PURNA JN
BR-31698,AST-0070,SEC-018,BDWD,Track Inspection,120,Medium,13:15,±30 min,Signal Team,Urgent,Pending,795,30,765,825,BDWD,BODWAD
BR-31699,AST-0194,SEC-027,PAU,Rail Grinding,30,Low,13:30,Fixed,OHE Team,Urgent,Pending,810,0,810,810,PAU,PURNA JN
BR-31700,AST-0189,SEC-049,KGP,Track Inspection,30,Medium,21:15,Fixed,Track Maintenance Team,Normal,Pending,1275,0,1275,1275,KGP,KHARAGPUR JN
BR-31701,AST-0070,SEC-018,BDWD,Track Inspection,90,Medium,03:15,±30 min,Signal Team,Urgent,Pending,195,30,165,225,BDWD,BODWAD
BR-31702,AST-0047,SEC-017,ANG,Track Inspection,45,Critical,13:00,Fixed,Bridge Inspection Team,Normal,Pending,780,0,780,780,ANG,AHMADNAGAR
BR-31703,AST-0163,SEC-050,RPH,Point Machine Maintenance,90,Critical,07:30,±30 min,Track Maintenance Team,Urgent,Pending,450,30,420,480,RPH,RAMPUR HAT
BR-31704,AST-0127,SEC-010,DHI,Point Machine Maintenance,30,Medium,06:15,±30 min,Signal Team,Urgent,Pending,375,30,345,405,DHI,DHULE
BR-31705,AST-0194,SEC-027,PAU,Rail Grinding,45,Low,12:00,±30 min,OHE Team,Urgent,Pending,720,30,690,750,PAU,PURNA JN
BR-31706,AST-0027,SEC-026,PRLI,Track Inspection,30,High,01:00,±60 min,Track Maintenance Team,Normal,Pending,60,60,0,120,PRLI,PARLI VAIJNATH
BR-31707,AST-0077,SEC-033,DLGN,OHE Inspection,30,Low,15:00,Fixed,Bridge Inspection Team,Urgent,Pending,900,0,900,900,DLGN,DHALGAON
BR-31708,AST-0143,SEC-009,JMD,Track Inspection,90,Medium,12:00,±15 min,OHE Team,Urgent,Pending,720,15,705,735,JMD,JAMDHA
BR-31709,AST-0126,SEC-041,GAR,Track Renewal,45,Medium,06:45,±15 min,Bridge Inspection Team,Normal,Pending,405,15,390,420,GAR,GADARWARA
BR-31710,AST-0122,SEC-042,HBD,Bridge Inspection,60,High,10:15,±15 min,Track Maintenance Team,Normal,Pending,615,15,600,630,HBD,HOSHANGABAD
BR-31711,AST-0059,SEC-021,BD,Track Renewal,30,Medium,11:45,±60 min,Signal Team,Urgent,Pending,705,60,645,765,BD,BADNERA JN
BR-31712,AST-0136,SEC-021,BD,Signal Maintenance,60,Medium,04:30,±30 min,OHE Team,Normal,Pending,270,30,240,300,BD,BADNERA JN
BR-31713,AST-0124,SEC-022,NAVI,Signal Maintenance,75,High,11:00,Fixed,Track Maintenance Team,Urgent,Pending,660,0,660,660,NAVI,NEW AMRAVATI
BR-31714,AST-0189,SEC-049,KGP,Track Renewal,30,Medium,21:15,±60 min,Bridge Inspection Team,Normal,Pending,1275,60,1215,1335,KGP,KHARAGPUR JN
BR-31715,AST-0127,SEC-010,DHI,Point Machine Maintenance,75,Medium,05:45,±30 min,Signal Team,Urgent,Pending,345,30,315,375,DHI,DHULE
BR-31716,AST-0042,SEC-020,SEG,Track Inspection,30,Low,21:45,±30 min,Track Maintenance Team,Normal,Pending,1305,30,1275,1335,SEG,SHEGAON
BR-31717,AST-0189,SEC-049,KGP,Track Inspection,30,Medium,21:15,±15 min,Track Maintenance Team,Normal,Pending,1275,15,1260,1290,KGP,KHARAGPUR JN
BR-31718,AST-0070,SEC-018,BDWD,Track Inspection,75,Medium,21:15,Fixed,Signal Team,Urgent,Pending,1275,0,1275,1275,BDWD,BODWAD
BR-31719,AST-0143,SEC-009,JMD,Track Inspection,75,Medium,17:45,±15 min,OHE Team,Urgent,Pending,1065,15,1050,1080,JMD,JAMDHA
BR-31720,AST-0049,SEC-025,LTRR,Track Renewal,75,Medium,15:45,±30 min,OHE Team,Normal,Pending,945,30,915,975,LTRR,LATUR ROAD
BR-31721,AST-0148,SEC-033,KVK,Signal Maintenance,75,Low,15:45,±30 min,Track Maintenance Team,Urgent,Pending,945,30,915,975,KVK,KAVATHE MAHANKL
BR-31722,AST-0121,SEC-028,CND,Track Renewal,45,High,16:15,±30 min,Track Maintenance Team,Urgent,Pending,975,30,945,1005,CND,CHANDUR
BR-31723,AST-0075,SEC-036,ARAG,OHE Inspection,75,Medium,13:00,±30 min,Bridge Inspection Team,Normal,Pending,780,30,750,810,ARAG,ARAG
BR-31724,AST-0113,SEC-003,JTJ,Track Renewal,30,Medium,22:15,±30 min,OHE Team,Urgent,Pending,1335,30,1305,1365,JTJ,JOLARPETTAI
BR-31725,AST-0177,SEC-015,JEUR,Signal Maintenance,30,Medium,00:45,±15 min,Signal Team,Urgent,Pending,45,15,30,60,JEUR,JEUR
BR-31726,AST-0042,SEC-020,SEG,Track Inspection,45,Low,21:45,±30 min,Track Maintenance Team,Normal,Pending,1305,30,1275,1335,SEG,SHEGAON
BR-31727,AST-0072,SEC-043,BINA,Track Inspection,30,Medium,10:00,±30 min,Bridge Inspection Team,Normal,Pending,600,30,570,630,BINA,BINA JN
BR-31728,AST-0141,SEC-022,SUR,Point Machine Maintenance,45,Medium,10:15,±15 min,Track Maintenance Team,Normal,Pending,615,15,600,630,SUR,SOLAPUR JN
BR-31729,AST-0171,SEC-012,KSRA,Track Inspection,75,High,03:15,±15 min,Track Maintenance Team,Normal,Pending,195,15,180,210,KSRA,KASARA
BR-31730,AST-0117,SEC-043,HBJ,Signal Maintenance,45,Critical,12:30,Fixed,Signal Team,Normal,Pending,750,0,750,750,HBJ,HABIBGANJ
BR-31731,AST-0189,SEC-049,KGP,Track Renewal,30,Medium,21:15,±30 min,Bridge Inspection Team,Normal,Pending,1275,30,1245,1305,KGP,KHARAGPUR JN
BR-31732,AST-0177,SEC-015,JEUR,Signal Maintenance,30,Medium,10:15,±30 min,Signal Team,Urgent,Pending,615,30,585,645,JEUR,JEUR
BR-31733,AST-0070,SEC-018,BDWD,Track Inspection,30,Medium,10:00,±30 min,Signal Team,Urgent,Pending,600,30,570,630,BDWD,BODWAD
BR-31734,AST-0189,SEC-049,KGP,Track Renewal,30,Medium,21:15,±30 min,Bridge Inspection Team,Normal,Pending,1275,30,1245,1305,KGP,KHARAGPUR JN
BR-31735,AST-0189,SEC-049,KGP,Track Renewal,30,Medium,21:15,±30 min,Bridge Inspection Team,Normal,Pending,1275,30,1245,1305,KGP,KHARAGPUR JN
BR-31736,AST-0141,SEC-022,SUR,Point Machine Maintenance,60,Medium,16:30,Fixed,Track Maintenance Team,Normal,Pending,990,0,990,990,SUR,SOLAPUR JN
BR-31737,AST-0197,SEC-020,AK,OHE Inspection,45,Medium,09:45,Fixed,Track Maintenance Team,Urgent,Pending,585,0,585,585,AK,AKOLA JN
BR-31738,AST-0126,SEC-041,GAR,Track Renewal,30,Medium,11:45,±30 min,Bridge Inspection Team,Normal,Pending,705,30,675,735,GAR,GADARWARA
BR-31739,AST-0127,SEC-010,DHI,Point Machine Maintenance,120,Medium,20:45,Fixed,Signal Team,Urgent,Pending,1245,0,1245,1245,DHI,DHULE
BR-31740,AST-0075,SEC-036,ARAG,Point Machine Maintenance,45,Medium,12:45,±60 min,Track Maintenance Team,Normal,Pending,765,60,705,825,ARAG,ARAG
BR-31741,AST-0086,SEC-030,WR,Track Inspection,45,High,12:45,±30 min,Track Maintenance Team,Normal,Pending,765,30,735,795,WR,WARDHA JN
BR-31742,AST-0059,SEC-021,BD,Rail Grinding,30,Medium,11:45,Fixed,Track Maintenance Team,Normal,Pending,705,0,705,705,BD,BADNERA JN
BR-31743,AST-0075,SEC-036,ARAG,OHE Inspection,120,Medium,12:15,±15 min,Bridge Inspection Team,Normal,Pending,735,15,720,750,ARAG,ARAG
BR-31744,AST-0042,SEC-020,SEG,Track Inspection,60,Low,02:15,±15 min,Track Maintenance Team,Normal,Pending,135,15,120,150,SEG,SHEGAON
BR-31745,AST-0183,SEC-008,PC,Signal Maintenance,45,High,13:30,Fixed,Bridge Inspection Team,Normal,Pending,810,0,810,810,PC,PACHORA JN
BR-31746,AST-0189,SEC-049,KGP,Track Inspection,30,Medium,21:15,Fixed,Track Maintenance Team,Normal,Pending,1275,0,1275,1275,KGP,KHARAGPUR JN
BR-31747,AST-0189,SEC-049,KGP,Track Inspection,30,Medium,21:15,±15 min,Track Maintenance Team,Normal,Pending,1275,15,1260,1290,KGP,KHARAGPUR JN
BR-31748,AST-0139,SEC-004,BNC,Signal Maintenance,30,Medium,17:45,Fixed,Track Maintenance Team,Urgent,Pending,1065,0,1065,1065,BNC,BANGALORE CANT
BR-31749,AST-0027,SEC-026,PRLI,Track Inspection,90,High,12:30,±15 min,Track Maintenance Team,Normal,Pending,750,15,735,765,PRLI,PARLI VAIJNATH
BR-31750,AST-0049,SEC-025,LTRR,Track Renewal,45,Medium,12:00,±30 min,OHE Team,Normal,Pending,720,30,690,750,LTRR,LATUR ROAD
BR-31751,AST-0189,SEC-049,KGP,Track Inspection,30,Medium,21:15,Fixed,Track Maintenance Team,Normal,Pending,1275,0,1275,1275,KGP,KHARAGPUR JN
BR-31752,AST-0042,SEC-020,SEG,Track Inspection,60,Low,21:45,±30 min,Track Maintenance Team,Normal,Pending,1305,30,1275,1335,SEG,SHEGAON
BR-31753,AST-0189,SEC-049,KGP,Track Inspection,30,Medium,21:15,±15 min,Track Maintenance Team,Normal,Pending,1275,15,1260,1290,KGP,KHARAGPUR JN
BR-31754,AST-0049,SEC-025,LTRR,Track Renewal,60,Medium,15:45,Fixed,OHE Team,Normal,Pending,945,0,945,945,LTRR,LATUR ROAD
BR-31755,AST-0189,SEC-049,KGP,Track Inspection,30,Medium,21:15,±30 min,Track Maintenance Team,Normal,Pending,1275,30,1245,1305,KGP,KHARAGPUR JN
BR-31756,AST-0127,SEC-010,DHI,Point Machine Maintenance,30,Medium,16:00,±30 min,Signal Team,Urgent,Pending,960,30,930,990,DHI,DHULE
BR-31757,AST-0124,SEC-022,NAVI,Signal Maintenance,75,High,11:30,Fixed,Track Maintenance Team,Urgent,Pending,690,0,690,690,NAVI,NEW AMRAVATI
BR-31758,AST-0075,SEC-036,ARAG,Point Machine Maintenance,60,Medium,12:45,±30 min,Track Maintenance Team,Normal,Pending,765,30,735,795,ARAG,ARAG
BR-31759,AST-0042,SEC-020,SEG,Track Inspection,60,Low,02:30,Fixed,Track Maintenance Team,Normal,Pending,150,0,150,150,SEG,SHEGAON
BR-31760,AST-0183,SEC-008,PC,Signal Maintenance,30,High,01:45,±30 min,Bridge Inspection Team,Normal,Pending,105,30,75,135,PC,PACHORA JN
BR-31761,AST-0139,SEC-004,BNC,Signal Maintenance,30,Medium,07:00,±15 min,Track Maintenance Team,Urgent,Pending,420,15,405,435,BNC,BANGALORE CANT
BR-31762,AST-0047,SEC-017,ANG,Track Inspection,30,Critical,01:00,±60 min,Bridge Inspection Team,Normal,Pending,60,60,0,120,ANG,AHMADNAGAR
BR-31763,AST-0012,SEC-015,JEUR,Signal Maintenance,30,Low,01:00,±30 min,Bridge Inspection Team,Urgent,Pending,60,30,30,90,JEUR,JEUR
BR-31764,AST-0159,SEC-029,PLO,OHE Inspection,30,Medium,09:00,±30 min,Bridge Inspection Team,Normal,Pending,540,30,510,570,PLO,PULGAON JN
BR-31765,AST-0159,SEC-029,PLO,OHE Inspection,90,Medium,21:00,±30 min,Bridge Inspection Team,Normal,Pending,1260,30,1230,1290,PLO,PULGAON JN
BR-31766,AST-0098,SEC-049,HWH,Track Inspection,90,Medium,01:15,±60 min,OHE Team,Normal,Pending,75,60,15,135,HWH,HOWRAH JN
BR-31767,AST-0171,SEC-012,KSRA,Track Inspection,75,High,18:45,±30 min,Track Maintenance Team,Normal,Pending,1125,30,1095,1155,KSRA,KASARA
BR-31768,AST-0189,SEC-049,KGP,Track Renewal,30,Medium,21:15,Fixed,Bridge Inspection Team,Normal,Pending,1275,0,1275,1275,KGP,KHARAGPUR JN
BR-31769,AST-0072,SEC-043,BINA,Track Inspection,30,Medium,10:00,±15 min,Bridge Inspection Team,Normal,Pending,600,15,585,615,BINA,BINA JN
BR-31770,AST-0194,SEC-027,PAU,Rail Grinding,45,Low,13:15,±15 min,OHE Team,Urgent,Pending,795,15,780,810,PAU,PURNA JN
BR-31771,AST-0183,SEC-008,PC,Signal Maintenance,30,High,11:30,±15 min,Bridge Inspection Team,Normal,Pending,690,15,675,705,PC,PACHORA JN
BR-31772,AST-0189,SEC-049,KGP,Track Inspection,30,Medium,21:15,±30 min,Track Maintenance Team,Normal,Pending,1275,30,1245,1305,KGP,KHARAGPUR JN
BR-31773,AST-0059,SEC-021,BD,Track Renewal,45,Medium,03:15,±15 min,Signal Team,Urgent,Pending,195,15,180,210,BD,BADNERA JN
BR-31774,AST-0148,SEC-033,KVK,Signal Maintenance,30,Low,18:15,Fixed,Track Maintenance Team,Urgent,Pending,1095,0,1095,1095,KVK,KAVATHE MAHANKL
BR-31775,AST-0124,SEC-022,NAVI,Rail Grinding,120,High,11:15,±15 min,Track Maintenance Team,Normal,Pending,675,15,660,690,NAVI,NEW AMRAVATI
BR-31776,AST-0075,SEC-036,ARAG,OHE Inspection,75,Medium,13:00,±30 min,Bridge Inspection Team,Normal,Pending,780,30,750,810,ARAG,ARAG
BR-31777,AST-0063,SEC-019,MKU,Bridge Inspection,30,Low,13:45,±30 min,Signal Team,Normal,Pending,825,30,795,855,MKU,MALKAPUR
BR-31778,AST-0159,SEC-029,PLO,OHE Inspection,30,Medium,05:45,±30 min,Bridge Inspection Team,Normal,Pending,345,30,315,375,PLO,PULGAON JN
BR-31779,AST-0124,SEC-022,NAVI,Rail Grinding,60,High,16:45,±30 min,Track Maintenance Team,Normal,Pending,1005,30,975,1035,NAVI,NEW AMRAVATI
BR-31780,AST-0194,SEC-027,PAU,Rail Grinding,45,Low,13:15,±30 min,OHE Team,Urgent,Pending,795,30,765,825,PAU,PURNA JN
BR-31781,AST-0194,SEC-027,PAU,Rail Grinding,30,Low,12:15,±15 min,OHE Team,Urgent,Pending,735,15,720,750,PAU,PURNA JN
BR-31782,AST-0197,SEC-020,AK,OHE Inspection,120,Medium,01:45,Fixed,Track Maintenance Team,Urgent,Pending,105,0,105,105,AK,AKOLA JN
BR-31783,AST-0159,SEC-029,PLO,OHE Inspection,30,Medium,05:15,±30 min,Bridge Inspection Team,Normal,Pending,315,30,285,345,PLO,PULGAON JN
BR-31784,AST-0121,SEC-028,CND,Track Renewal,30,High,22:15,±30 min,Track Maintenance Team,Urgent,Pending,1335,30,1305,1365,CND,CHANDUR
BR-31785,AST-0059,SEC-021,BD,Rail Grinding,30,Medium,15:15,±30 min,Track Maintenance Team,Normal,Pending,915,30,885,945,BD,BADNERA JN
BR-31786,AST-0049,SEC-025,LTRR,Track Renewal,30,Medium,10:30,±30 min,OHE Team,Normal,Pending,630,30,600,660,LTRR,LATUR ROAD
BR-31787,AST-0124,SEC-022,NAVI,Signal Maintenance,90,High,15:30,±15 min,Track Maintenance Team,Urgent,Pending,930,15,915,945,NAVI,NEW AMRAVATI
BR-31788,AST-0183,SEC-008,PC,Signal Maintenance,30,High,16:45,±30 min,Bridge Inspection Team,Normal,Pending,1005,30,975,1035,PC,PACHORA JN
BR-31789,AST-0177,SEC-015,JEUR,Signal Maintenance,30,Medium,00:45,±30 min,Signal Team,Urgent,Pending,45,30,15,75,JEUR,JEUR
BR-31790,AST-0194,SEC-027,PAU,Rail Grinding,45,Low,12:00,±60 min,OHE Team,Urgent,Pending,720,60,660,780,PAU,PURNA JN
BR-31791,AST-0077,SEC-033,DLGN,OHE Inspection,30,Low,15:00,±60 min,Bridge Inspection Team,Urgent,Pending,900,60,840,960,DLGN,DHALGAON
BR-31792,AST-0090,SEC-043,HBJ,OHE Inspection,30,High,02:30,±30 min,Signal Team,Normal,Pending,150,30,120,180,HBJ,HABIBGANJ
BR-31793,AST-0104,SEC-038,HD,Signal Maintenance,30,High,06:45,±30 min,Signal Team,Normal,Pending,405,30,375,435,HD,HARDA
BR-31794,AST-0189,SEC-049,KGP,Track Renewal,30,Medium,21:15,±30 min,Bridge Inspection Team,Normal,Pending,1275,30,1245,1305,KGP,KHARAGPUR JN
BR-31795,AST-0148,SEC-033,KVK,Signal Maintenance,30,Low,16:30,Fixed,Track Maintenance Team,Urgent,Pending,990,0,990,990,KVK,KAVATHE MAHANKL
BR-31796,AST-0049,SEC-025,LTRR,Track Renewal,30,Medium,02:30,±15 min,OHE Team,Normal,Pending,150,15,135,165,LTRR,LATUR ROAD
BR-31797,AST-0049,SEC-025,LTRR,Track Renewal,30,Medium,14:15,±15 min,OHE Team,Normal,Pending,855,15,840,870,LTRR,LATUR ROAD
BR-31798,AST-0136,SEC-021,BD,Signal Maintenance,30,Medium,15:30,Fixed,OHE Team,Normal,Pending,930,0,930,930,BD,BADNERA JN
BR-31799,AST-0075,SEC-036,ARAG,Point Machine Maintenance,75,Medium,13:00,±30 min,Track Maintenance Team,Normal,Pending,780,30,750,810,ARAG,ARAG
BR-31800,AST-0090,SEC-043,HBJ,OHE Inspection,30,High,02:30,±30 min,Signal Team,Normal,Pending,150,30,120,180,HBJ,HABIBGANJ
BR-31801,AST-0121,SEC-028,CND,Track Renewal,45,High,08:00,±15 min,Track Maintenance Team,Urgent,Pending,480,15,465,495,CND,CHANDUR
BR-31802,AST-0194,SEC-027,PAU,Rail Grinding,30,Low,13:30,Fixed,OHE Team,Urgent,Pending,810,0,810,810,PAU,PURNA JN
BR-31803,AST-0042,SEC-020,SEG,Track Inspection,30,Low,02:15,Fixed,Track Maintenance Team,Normal,Pending,135,0,135,135,SEG,SHEGAON
BR-31804,AST-0177,SEC-015,JEUR,Signal Maintenance,75,Medium,12:00,±15 min,Signal Team,Urgent,Pending,720,15,705,735,JEUR,JEUR
BR-31805,AST-0124,SEC-022,NAVI,Rail Grinding,30,High,14:45,±30 min,Track Maintenance Team,Normal,Pending,885,30,855,915,NAVI,NEW AMRAVATI
BR-31806,AST-0098,SEC-049,HWH,Track Inspection,90,Medium,01:15,±15 min,OHE Team,Normal,Pending,75,15,60,90,HWH,HOWRAH JN
BR-31807,AST-0194,SEC-027,PAU,Rail Grinding,60,Low,19:00,Fixed,OHE Team,Urgent,Pending,1140,0,1140,1140,PAU,PURNA JN
BR-31808,AST-0077,SEC-033,DLGN,OHE Inspection,30,Low,15:00,±30 min,Bridge Inspection Team,Urgent,Pending,900,30,870,930,DLGN,DHALGAON
BR-31809,AST-0082,SEC-007,JL,Track Renewal,30,Low,09:45,±15 min,Bridge Inspection Team,Urgent,Pending,585,15,570,600,JL,JALGAON JN
BR-31810,AST-0027,SEC-026,PRLI,Track Inspection,75,High,12:45,Fixed,Track Maintenance Team,Normal,Pending,765,0,765,765,PRLI,PARLI VAIJNATH
BR-31811,AST-0075,SEC-036,ARAG,OHE Inspection,90,Medium,12:15,±15 min,Bridge Inspection Team,Normal,Pending,735,15,720,750,ARAG,ARAG
BR-31812,AST-0148,SEC-033,KVK,Signal Maintenance,45,Low,10:15,±30 min,Track Maintenance Team,Urgent,Pending,615,30,585,645,KVK,KAVATHE MAHANKL
BR-31813,AST-0124,SEC-022,NAVI,Signal Maintenance,45,High,17:00,±30 min,Track Maintenance Team,Urgent,Pending,1020,30,990,1050,NAVI,NEW AMRAVATI
BR-31814,AST-0113,SEC-003,JTJ,Track Renewal,45,Medium,15:15,±30 min,OHE Team,Urgent,Pending,915,30,885,945,JTJ,JOLARPETTAI
BR-31815,AST-0049,SEC-025,LTRR,Track Renewal,30,Medium,12:15,±15 min,OHE Team,Normal,Pending,735,15,720,750,LTRR,LATUR ROAD
BR-31816,AST-0012,SEC-015,JEUR,Signal Maintenance,75,Low,13:00,Fixed,Bridge Inspection Team,Urgent,Pending,780,0,780,780,JEUR,JEUR
BR-31817,AST-0059,SEC-021,BD,Track Renewal,45,Medium,03:15,±30 min,Signal Team,Urgent,Pending,195,30,165,225,BD,BADNERA JN
BR-31818,AST-0121,SEC-028,CND,Track Renewal,75,High,19:45,±60 min,Track Maintenance Team,Urgent,Pending,1185,60,1125,1245,CND,CHANDUR
BR-31819,AST-0027,SEC-026,PRLI,Track Inspection,45,High,20:15,±15 min,Track Maintenance Team,Normal,Pending,1215,15,1200,1230,PRLI,PARLI VAIJNATH
BR-31820,AST-0127,SEC-010,DHI,Point Machine Maintenance,60,Medium,21:30,±30 min,Signal Team,Urgent,Pending,1290,30,1260,1320,DHI,DHULE
BR-31821,AST-0075,SEC-036,ARAG,OHE Inspection,120,Medium,12:30,Fixed,Bridge Inspection Team,Normal,Pending,750,0,750,750,ARAG,ARAG
BR-31822,AST-0075,SEC-036,ARAG,Point Machine Maintenance,75,Medium,12:15,Fixed,Track Maintenance Team,Normal,Pending,735,0,735,735,ARAG,ARAG
BR-31823,AST-0027,SEC-026,PRLI,Track Inspection,30,High,05:00,±30 min,Track Maintenance Team,Normal,Pending,300,30,270,330,PRLI,PARLI VAIJNATH
BR-31824,AST-0189,SEC-049,KGP,Track Renewal,30,Medium,21:15,±60 min,Bridge Inspection Team,Normal,Pending,1275,60,1215,1335,KGP,KHARAGPUR JN
BR-31825,AST-0082,SEC-007,JL,Track Renewal,30,Low,09:45,±15 min,Track Maintenance Team,Normal,Pending,585,15,570,600,JL,JALGAON JN
BR-31826,AST-0059,SEC-021,BD,Track Renewal,30,Medium,04:45,±15 min,Signal Team,Urgent,Pending,285,15,270,300,BD,BADNERA JN
BR-31827,AST-0063,SEC-019,MKU,Bridge Inspection,90,Low,00:45,±30 min,Signal Team,Normal,Pending,45,30,15,75,MKU,MALKAPUR
BR-31828,AST-0072,SEC-043,BINA,Track Inspection,30,Medium,10:00,Fixed,Bridge Inspection Team,Normal,Pending,600,0,600,600,BINA,BINA JN
BR-31829,AST-0194,SEC-027,PAU,Rail Grinding,45,Low,12:00,±15 min,OHE Team,Urgent,Pending,720,15,705,735,PAU,PURNA JN
BR-31830,AST-0075,SEC-036,ARAG,Point Machine Maintenance,60,Medium,13:45,±60 min,Track Maintenance Team,Normal,Pending,825,60,765,885,ARAG,ARAG
BR-31831,AST-0121,SEC-028,CND,Track Renewal,45,High,10:30,Fixed,Track Maintenance Team,Urgent,Pending,630,0,630,630,CND,CHANDUR
BR-31832,AST-0177,SEC-015,JEUR,Signal Maintenance,30,Medium,18:45,Fixed,Signal Team,Urgent,Pending,1125,0,1125,1125,JEUR,JEUR
BR-31833,AST-0183,SEC-008,PC,Signal Maintenance,90,High,16:00,±15 min,Bridge Inspection Team,Normal,Pending,960,15,945,975,PC,PACHORA JN
BR-31834,AST-0077,SEC-033,DLGN,Track Renewal,120,Low,05:00,±30 min,Bridge Inspection Team,Urgent,Pending,300,30,270,330,DLGN,DHALGAON
BR-31835,AST-0189,SEC-049,KGP,Track Inspection,30,Medium,21:15,±15 min,Track Maintenance Team,Normal,Pending,1275,15,1260,1290,KGP,KHARAGPUR JN
BR-31836,AST-0013,SEC-002,VSKP,Track Inspection,30,Medium,00:45,±15 min,Signal Team,Normal,Pending,45,15,30,60,VSKP,VISAKHAPATNAM
BR-31837,AST-0126,SEC-041,GAR,Track Inspection,30,Medium,18:30,±30 min,Bridge Inspection Team,Normal,Pending,1110,30,1080,1140,GAR,GADARWARA
BR-31838,AST-0197,SEC-020,AK,OHE Inspection,30,Medium,10:00,±30 min,Track Maintenance Team,Urgent,Pending,600,30,570,630,AK,AKOLA JN
BR-31839,AST-0086,SEC-030,WR,Track Inspection,75,High,13:15,±15 min,Track Maintenance Team,Normal,Pending,795,15,780,810,WR,WARDHA JN
BR-31840,AST-0148,SEC-033,KVK,Signal Maintenance,90,Low,12:30,±30 min,Track Maintenance Team,Urgent,Pending,750,30,720,780,KVK,KAVATHE MAHANKL
BR-31841,AST-0189,SEC-049,KGP,Track Renewal,30,Medium,21:15,±15 min,Bridge Inspection Team,Normal,Pending,1275,15,1260,1290,KGP,KHARAGPUR JN
BR-31842,AST-0139,SEC-004,BNC,Signal Maintenance,30,Medium,09:30,Fixed,Track Maintenance Team,Urgent,Pending,570,0,570,570,BNC,BANGALORE CANT
BR-31843,AST-0189,SEC-049,KGP,Track Inspection,30,Medium,21:15,±15 min,Track Maintenance Team,Normal,Pending,1275,15,1260,1290,KGP,KHARAGPUR JN
BR-31844,AST-0082,SEC-007,JL,Track Renewal,30,Low,09:45,±30 min,Track Maintenance Team,Normal,Pending,585,30,555,615,JL,JALGAON JN
BR-31845,AST-0126,SEC-041,GAR,Track Renewal,45,Medium,12:45,±60 min,Bridge Inspection Team,Normal,Pending,765,60,705,825,GAR,GADARWARA
BR-31846,AST-0042,SEC-020,SEG,Track Inspection,30,Low,07:30,Fixed,Track Maintenance Team,Normal,Pending,450,0,450,450,SEG,SHEGAON
BR-31847,AST-0075,SEC-036,ARAG,OHE Inspection,75,Medium,13:30,±30 min,Bridge Inspection Team,Normal,Pending,810,30,780,840,ARAG,ARAG
BR-31848,AST-0086,SEC-030,WR,Track Inspection,60,High,04:45,±15 min,Track Maintenance Team,Normal,Pending,285,15,270,300,WR,WARDHA JN
BR-31849,AST-0027,SEC-026,PRLI,Track Inspection,45,High,04:45,±15 min,Track Maintenance Team,Normal,Pending,285,15,270,300,PRLI,PARLI VAIJNATH
BR-31850,AST-0072,SEC-043,BINA,Track Inspection,30,Medium,10:00,±60 min,Bridge Inspection Team,Normal,Pending,600,60,540,660,BINA,BINA JN
BR-31851,AST-0082,SEC-007,JL,Track Renewal,30,Low,09:45,±60 min,Bridge Inspection Team,Urgent,Pending,585,60,525,645,JL,JALGAON JN
BR-31852,AST-0189,SEC-049,KGP,Track Inspection,30,Medium,21:15,Fixed,Track Maintenance Team,Normal,Pending,1275,0,1275,1275,KGP,KHARAGPUR JN
BR-31853,AST-0124,SEC-022,NAVI,Rail Grinding,90,High,12:30,±30 min,Track Maintenance Team,Normal,Pending,750,30,720,780,NAVI,NEW AMRAVATI
BR-31854,AST-0136,SEC-021,BD,Signal Maintenance,60,Medium,04:30,Fixed,OHE Team,Normal,Pending,270,0,270,270,BD,BADNERA JN
BR-31855,AST-0136,SEC-021,BD,Signal Maintenance,60,Medium,01:15,±30 min,OHE Team,Normal,Pending,75,30,45,105,BD,BADNERA JN
BR-31856,AST-0126,SEC-041,GAR,Track Renewal,30,Medium,18:30,±30 min,Bridge Inspection Team,Normal,Pending,1110,30,1080,1140,GAR,GADARWARA
BR-31857,AST-0189,SEC-049,KGP,Track Renewal,30,Medium,21:15,±15 min,Bridge Inspection Team,Normal,Pending,1275,15,1260,1290,KGP,KHARAGPUR JN
BR-31858,AST-0141,SEC-022,SUR,Point Machine Maintenance,30,Medium,02:00,±15 min,Track Maintenance Team,Normal,Pending,120,15,105,135,SUR,SOLAPUR JN
BR-31859,AST-0090,SEC-043,HBJ,OHE Inspection,30,High,12:45,±15 min,Signal Team,Normal,Pending,765,15,750,780,HBJ,HABIBGANJ
BR-31860,AST-0063,SEC-019,MKU,Bridge Inspection,45,Low,08:00,±30 min,Signal Team,Normal,Pending,480,30,450,510,MKU,MALKAPUR
BR-31861,AST-0121,SEC-028,CND,Track Renewal,120,High,07:30,±30 min,Track Maintenance Team,Urgent,Pending,450,30,420,480,CND,CHANDUR
BR-31862,AST-0077,SEC-033,DLGN,OHE Inspection,30,Low,09:00,±30 min,Bridge Inspection Team,Urgent,Pending,540,30,510,570,DLGN,DHALGAON
