block_request_id,asset_id,section_id,station_code,maintenance_type,requested_duration_min,priority,preferred_start_time,time_flexibility,required_team,request_urgency,status,preferred_start_min,flexibility_min,earliest_start_min,latest_start_min
BR-30939,AST-0114,SEC-003,JTJ,OHE Inspection,30,Medium,22:15,±60 min,Signal Team,Normal,Pending,1335,60,1275,1395
BR-30940,AST-0077,SEC-033,DLGN,Track Renewal,75,Low,13:00,±30 min,Bridge Inspection Team,Urgent,Pending,780,30,750,810
BR-30941,AST-0189,SEC-049,KGP,Track Inspection,30,Medium,21:15,±60 min,Track Maintenance Team,Normal,Pending,1275,60,1215,1335
BR-30942,AST-0077,SEC-033,DLGN,Track Renewal,30,Low,12:15,±60 min,Bridge Inspection Team,Urgent,Pending,735,60,675,795
BR-30943,AST-0126,SEC-041,GAR,Track Renewal,30,Medium,14:00,±15 min,Bridge Inspection Team,Normal,Pending,840,15,825,855
BR-30944,AST-0183,SEC-008,PC,Signal Maintenance,45,High,09:00,±30 min,Bridge Inspection Team,Normal,Pending,540,30,510,570
BR-30945,AST-0075,SEC-036,ARAG,OHE Inspection,45,Medium,13:00,±30 min,Bridge Inspection Team,Normal,Pending,780,30,750,810
BR-30946,AST-0124,SEC-022,NAVI,Signal Maintenance,45,High,17:00,±15 min,Track Maintenance Team,Urgent,Pending,1020,15,1005,1035
BR-30947,AST-0012,SEC-015,JEUR,Signal Maintenance,30,Low,18:45,Fixed,Bridge Inspection Team,Urgent,Pending,1125,0,1125,1125
BR-30948,AST-0008,SEC-017,ANG,Track Renewal,45,Low,13:00,±15 min,OHE Team,Urgent,Pending,780,15,765,795
BR-30949,AST-0124,SEC-022,NAVI,Signal Maintenance,30,High,12:30,±15 min,Track Maintenance Team,Urgent,Pending,750,15,735,765
BR-30950,AST-0171,SEC-012,KSRA,Track Inspection,60,High,06:15,±30 min,Track Maintenance Team,Normal,Pending,375,30,345,405
BR-30951,AST-0124,SEC-022,NAVI,Rail Grinding,90,High,11:30,±30 min,Track Maintenance Team,Normal,Pending,690,30,660,720
BR-30952,AST-0171,SEC-012,KSRA,Track Inspection,75,High,06:15,Fixed,Track Maintenance Team,Normal,Pending,375,0,375,375
BR-30953,AST-0183,SEC-008,PC,Signal Maintenance,90,High,07:45,±15 min,Bridge Inspection Team,Normal,Pending,465,15,450,480
BR-30954,AST-0059,SEC-021,BD,Track Renewal,30,Medium,04:45,±30 min,Signal Team,Urgent,Pending,285,30,255,315
BR-30955,AST-0042,SEC-020,SEG,Track Inspection,60,Low,09:00,±15 min,Track Maintenance Team,Normal,Pending,540,15,525,555
BR-30956,AST-0059,SEC-021,BD,Track Renewal,60,Medium,04:30,±30 min,Signal Team,Urgent,Pending,270,30,240,300
BR-30957,AST-0072,SEC-043,BINA,Track Inspection,30,Medium,13:15,±15 min,Bridge Inspection Team,Normal,Pending,795,15,780,810
BR-30958,AST-0121,SEC-028,CND,Track Renewal,90,High,06:45,Fixed,Track Maintenance Team,Urgent,Pending,405,0,405,405
BR-30959,AST-0077,SEC-033,DLGN,Track Renewal,45,Low,18:30,±60 min,Bridge Inspection Team,Urgent,Pending,1110,60,1050,1170
BR-30960,AST-0059,SEC-021,BD,Track Renewal,30,Medium,03:30,±30 min,Signal Team,Urgent,Pending,210,30,180,240
BR-30961,AST-0159,SEC-029,PLO,OHE Inspection,45,Medium,05:15,±30 min,Bridge Inspection Team,Normal,Pending,315,30,285,345
BR-30962,AST-0127,SEC-010,DHI,Point Machine Maintenance,30,Medium,07:45,Fixed,Signal Team,Urgent,Pending,465,0,465,465
BR-30963,AST-0027,SEC-026,PRLI,Track Inspection,30,High,01:00,±60 min,Track Maintenance Team,Normal,Pending,60,60,0,120
BR-30964,AST-0075,SEC-036,ARAG,Point Machine Maintenance,90,Medium,13:15,±30 min,Track Maintenance Team,Normal,Pending,795,30,765,825
BR-30965,AST-0059,SEC-021,BD,Track Renewal,90,Medium,00:45,Fixed,Signal Team,Urgent,Pending,45,0,45,45
BR-30966,AST-0121,SEC-028,CND,Track Renewal,45,High,10:30,±15 min,Track Maintenance Team,Urgent,Pending,630,15,615,645
BR-30967,AST-0086,SEC-030,WR,Track Inspection,60,High,13:00,±30 min,Track Maintenance Team,Normal,Pending,780,30,750,810
BR-30968,AST-0075,SEC-036,ARAG,Point Machine Maintenance,120,Medium,12:15,Fixed,Track Maintenance Team,Normal,Pending,735,0,735,735
BR-30969,AST-0127,SEC-010,DHI,Point Machine Maintenance,30,Medium,20:45,±60 min,Signal Team,Urgent,Pending,1245,60,1185,1305
BR-30970,AST-0124,SEC-022,NAVI,Signal Maintenance,45,High,16:30,Fixed,Track Maintenance Team,Urgent,Pending,990,0,990,990
BR-30971,AST-0049,SEC-025,LTRR,Track Renewal,75,Medium,06:45,±15 min,OHE Team,Normal,Pending,405,15,390,420
BR-30972,AST-0027,SEC-026,PRLI,Track Inspection,30,High,01:00,±30 min,Track Maintenance Team,Normal,Pending,60,30,30,90
BR-30973,AST-0075,SEC-036,ARAG,OHE Inspection,30,Medium,12:45,±60 min,Bridge Inspection Team,Normal,Pending,765,60,705,825
BR-30974,AST-0008,SEC-017,ANG,Track Renewal,30,Low,19:15,±15 min,OHE Team,Urgent,Pending,1155,15,1140,1170
BR-30975,AST-0027,SEC-026,PRLI,Track Inspection,60,High,13:45,±30 min,Track Maintenance Team,Normal,Pending,825,30,795,855
BR-30976,AST-0075,SEC-036,ARAG,Point Machine Maintenance,120,Medium,12:30,±30 min,Track Maintenance Team,Normal,Pending,750,30,720,780
BR-30977,AST-0027,SEC-026,PRLI,Track Inspection,30,High,21:30,±15 min,Track Maintenance Team,Normal,Pending,1290,15,1275,1305
BR-30978,AST-0122,SEC-042,HBD,Bridge Inspection,30,High,21:00,Fixed,Track Maintenance Team,Normal,Pending,1260,0,1260,1260
BR-30979,AST-0075,SEC-036,ARAG,Point Machine Maintenance,30,Medium,13:30,±15 min,Track Maintenance Team,Normal,Pending,810,15,795,825
BR-30980,AST-0021,SEC-021,MZR,Signal Maintenance,90,High,21:00,±15 min,OHE Team,Normal,Pending,1260,15,1245,1275
BR-30981,AST-0027,SEC-026,PRLI,Track Inspection,45,High,20:15,±30 min,Track Maintenance Team,Normal,Pending,1215,30,1185,1245
BR-30982,AST-0124,SEC-022,NAVI,Signal Maintenance,30,High,12:00,±15 min,Track Maintenance Team,Urgent,Pending,720,15,705,735
BR-30983,AST-0124,SEC-022,NAVI,Rail Grinding,30,High,13:30,±15 min,Track Maintenance Team,Normal,Pending,810,15,795,825
BR-30984,AST-0021,SEC-021,MZR,Signal Maintenance,60,High,05:00,±30 min,OHE Team,Normal,Pending,300,30,270,330
BR-30985,AST-0127,SEC-010,DHI,Point Machine Maintenance,30,Medium,06:00,±30 min,Signal Team,Urgent,Pending,360,30,330,390
BR-30986,AST-0189,SEC-049,KGP,Track Inspection,30,Medium,21:15,±15 min,Track Maintenance Team,Normal,Pending,1275,15,1260,1290
BR-30987,AST-0072,SEC-043,BINA,Track Inspection,30,Medium,10:00,Fixed,Bridge Inspection Team,Normal,Pending,600,0,600,600
BR-30988,AST-0122,SEC-042,HBD,Bridge Inspection,60,High,10:15,±60 min,Track Maintenance Team,Normal,Pending,615,60,555,675
BR-30989,AST-0136,SEC-021,BD,Signal Maintenance,30,Medium,01:00,±30 min,OHE Team,Normal,Pending,60,30,30,90
BR-30990,AST-0077,SEC-033,DLGN,OHE Inspection,120,Low,04:30,Fixed,Bridge Inspection Team,Urgent,Pending,270,0,270,270
BR-30991,AST-0098,SEC-049,HWH,Track Inspection,45,Medium,02:00,±30 min,OHE Team,Normal,Pending,120,30,90,150
BR-30992,AST-0072,SEC-043,BINA,Track Inspection,30,Medium,13:15,±15 min,Bridge Inspection Team,Normal,Pending,795,15,780,810
BR-30993,AST-0049,SEC-025,LTRR,Track Renewal,60,Medium,19:15,±30 min,OHE Team,Normal,Pending,1155,30,1125,1185
BR-30994,AST-0113,SEC-003,JTJ,Track Renewal,45,Medium,15:15,±15 min,OHE Team,Urgent,Pending,915,15,900,930
BR-30995,AST-0027,SEC-026,PRLI,Track Inspection,45,High,20:15,±30 min,Track Maintenance Team,Normal,Pending,1215,30,1185,1245
BR-30996,AST-0059,SEC-021,BD,Track Renewal,45,Medium,15:15,±15 min,Signal Team,Urgent,Pending,915,15,900,930
BR-30997,AST-0049,SEC-025,LTRR,Track Renewal,60,Medium,12:00,±30 min,OHE Team,Normal,Pending,720,30,690,750
BR-30998,AST-0075,SEC-036,ARAG,Point Machine Maintenance,60,Medium,12:45,±30 min,Track Maintenance Team,Normal,Pending,765,30,735,795
BR-30999,AST-0117,SEC-043,HBJ,Signal Maintenance,30,Critical,19:45,±30 min,Signal Team,Normal,Pending,1185,30,1155,1215
BR-31000,AST-0124,SEC-022,NAVI,Rail Grinding,120,High,14:45,±15 min,Track Maintenance Team,Normal,Pending,885,15,870,900
BR-31001,AST-0171,SEC-012,KSRA,Track Inspection,60,High,04:00,±30 min,Track Maintenance Team,Normal,Pending,240,30,210,270
BR-31002,AST-0042,SEC-020,SEG,Track Inspection,60,Low,21:45,Fixed,Track Maintenance Team,Normal,Pending,1305,0,1305,1305
BR-31003,AST-0121,SEC-028,CND,Track Renewal,30,High,16:15,Fixed,Track Maintenance Team,Urgent,Pending,975,0,975,975
BR-31004,AST-0113,SEC-003,JTJ,Track Renewal,45,Medium,15:15,±15 min,OHE Team,Urgent,Pending,915,15,900,930
BR-31005,AST-0021,SEC-021,MZR,Signal Maintenance,30,High,07:15,±30 min,OHE Team,Normal,Pending,435,30,405,465
BR-31006,AST-0075,SEC-036,ARAG,Point Machine Maintenance,60,Medium,13:30,±30 min,Track Maintenance Team,Normal,Pending,810,30,780,840
BR-31007,AST-0104,SEC-038,HD,Signal Maintenance,60,High,16:30,±30 min,Signal Team,Normal,Pending,990,30,960,1020
BR-31008,AST-0189,SEC-049,KGP,Track Inspection,30,Medium,21:15,Fixed,Track Maintenance Team,Normal,Pending,1275,0,1275,1275
BR-31009,AST-0027,SEC-026,PRLI,Track Inspection,60,High,16:30,Fixed,Track Maintenance Team,Normal,Pending,990,0,990,990
BR-31010,AST-0027,SEC-026,PRLI,Track Inspection,30,High,21:30,Fixed,Track Maintenance Team,Normal,Pending,1290,0,1290,1290
BR-31011,AST-0012,SEC-015,JEUR,Signal Maintenance,120,Low,15:45,±30 min,Bridge Inspection Team,Urgent,Pending,945,30,915,975
BR-31012,AST-0070,SEC-018,BDWD,Track Inspection,45,Medium,14:45,±60 min,Signal Team,Urgent,Pending,885,60,825,945
BR-31013,AST-0042,SEC-020,SEG,Track Inspection,60,Low,00:30,±15 min,Track Maintenance Team,Normal,Pending,30,15,15,45
BR-31014,AST-0027,SEC-026,PRLI,Track Inspection,30,High,20:30,±60 min,Track Maintenance Team,Normal,Pending,1230,60,1170,1290
BR-31015,AST-0104,SEC-038,HD,Signal Maintenance,45,High,04:30,±30 min,Signal Team,Normal,Pending,270,30,240,300
BR-31016,AST-0126,SEC-041,GAR,Track Inspection,60,Medium,09:45,±15 min,Bridge Inspection Team,Normal,Pending,585,15,570,600
BR-31017,AST-0126,SEC-041,GAR,Track Inspection,60,Medium,05:00,±60 min,Bridge Inspection Team,Normal,Pending,300,60,240,360
BR-31018,AST-0124,SEC-022,NAVI,Signal Maintenance,75,High,11:15,±30 min,Track Maintenance Team,Urgent,Pending,675,30,645,705
BR-31019,AST-0126,SEC-041,GAR,Track Renewal,45,Medium,15:45,±30 min,Bridge Inspection Team,Normal,Pending,945,30,915,975
BR-31020,AST-0012,SEC-015,JEUR,Signal Maintenance,45,Low,00:45,±30 min,Bridge Inspection Team,Urgent,Pending,45,30,15,75
BR-31021,AST-0141,SEC-022,SUR,Point Machine Maintenance,30,Medium,17:00,Fixed,Track Maintenance Team,Normal,Pending,1020,0,1020,1020
BR-31022,AST-0012,SEC-015,JEUR,Signal Maintenance,90,Low,02:45,±15 min,Bridge Inspection Team,Urgent,Pending,165,15,150,180
BR-31023,AST-0121,SEC-028,CND,Track Renewal,45,High,10:30,±15 min,Track Maintenance Team,Urgent,Pending,630,15,615,645
BR-31024,AST-0143,SEC-009,JMD,Track Inspection,30,Medium,17:15,Fixed,OHE Team,Urgent,Pending,1035,0,1035,1035
BR-31025,AST-0113,SEC-003,JTJ,Track Renewal,30,Medium,22:15,±60 min,OHE Team,Urgent,Pending,1335,60,1275,1395
BR-31026,AST-0114,SEC-003,JTJ,OHE Inspection,45,Medium,15:15,±15 min,Signal Team,Normal,Pending,915,15,900,930
BR-31027,AST-0124,SEC-022,NAVI,Signal Maintenance,75,High,11:15,±60 min,Track Maintenance Team,Urgent,Pending,675,60,615,735
BR-31028,AST-0059,SEC-021,BD,Rail Grinding,30,Medium,03:30,±15 min,Track Maintenance Team,Normal,Pending,210,15,195,225
BR-31029,AST-0121,SEC-028,CND,Track Renewal,30,High,04:15,Fixed,Track Maintenance Team,Urgent,Pending,255,0,255,255
BR-31030,AST-0070,SEC-018,BDWD,Track Inspection,75,Medium,17:00,±30 min,Signal Team,Urgent,Pending,1020,30,990,1050
BR-31031,AST-0077,SEC-033,DLGN,OHE Inspection,75,Low,16:15,Fixed,Bridge Inspection Team,Urgent,Pending,975,0,975,975
BR-31032,AST-0075,SEC-036,ARAG,OHE Inspection,90,Medium,12:45,±30 min,Bridge Inspection Team,Normal,Pending,765,30,735,795
BR-31033,AST-0027,SEC-026,PRLI,Track Inspection,45,High,07:30,±30 min,Track Maintenance Team,Normal,Pending,450,30,420,480
BR-31034,AST-0124,SEC-022,NAVI,Signal Maintenance,60,High,12:30,±15 min,Track Maintenance Team,Urgent,Pending,750,15,735,765
BR-31035,AST-0012,SEC-015,JEUR,Signal Maintenance,60,Low,16:30,Fixed,Bridge Inspection Team,Urgent,Pending,990,0,990,990
BR-31036,AST-0059,SEC-021,BD,Track Renewal,30,Medium,11:45,±30 min,Signal Team,Urgent,Pending,705,30,675,735
BR-31037,AST-0027,SEC-026,PRLI,Track Inspection,90,High,13:45,Fixed,Track Maintenance Team,Normal,Pending,825,0,825,825
BR-31038,AST-0027,SEC-026,PRLI,Track Inspection,30,High,10:30,±15 min,Track Maintenance Team,Normal,Pending,630,15,615,645
BR-31039,AST-0141,SEC-022,SUR,Point Machine Maintenance,60,Medium,16:30,±30 min,Track Maintenance Team,Normal,Pending,990,30,960,1020
BR-31040,AST-0189,SEC-049,KGP,Track Inspection,30,Medium,21:15,±30 min,Track Maintenance Team,Normal,Pending,1275,30,1245,1305
BR-31041,AST-0171,SEC-012,KSRA,Track Inspection,30,High,09:45,±15 min,Track Maintenance Team,Normal,Pending,585,15,570,600
BR-31042,AST-0013,SEC-002,VSKP,Track Inspection,30,Medium,00:45,±15 min,Signal Team,Normal,Pending,45,15,30,60
BR-31043,AST-0008,SEC-017,ANG,Track Renewal,60,Low,06:15,±30 min,OHE Team,Urgent,Pending,375,30,345,405
BR-31044,AST-0027,SEC-026,PRLI,Track Inspection,30,High,07:45,±15 min,Track Maintenance Team,Normal,Pending,465,15,450,480
BR-31045,AST-0059,SEC-021,BD,Track Renewal,30,Medium,05:00,±30 min,Signal Team,Urgent,Pending,300,30,270,330
BR-31046,AST-0171,SEC-012,KSRA,Track Inspection,30,High,21:00,±30 min,Track Maintenance Team,Normal,Pending,1260,30,1230,1290
BR-31047,AST-0189,SEC-049,KGP,Track Inspection,30,Medium,21:15,±15 min,Track Maintenance Team,Normal,Pending,1275,15,1260,1290
BR-31048,AST-0148,SEC-033,KVK,Signal Maintenance,30,Low,10:00,±30 min,Track Maintenance Team,Urgent,Pending,600,30,570,630
BR-31049,AST-0021,SEC-021,MZR,Signal Maintenance,60,High,15:30,±15 min,OHE Team,Normal,Pending,930,15,915,945
BR-31050,AST-0177,SEC-015,JEUR,Signal Maintenance,30,Medium,05:00,±15 min,Signal Team,Urgent,Pending,300,15,285,315
BR-31051,AST-0159,SEC-029,PLO,OHE Inspection,60,Medium,04:15,±60 min,Bridge Inspection Team,Normal,Pending,255,60,195,315
BR-31052,AST-0021,SEC-021,MZR,Signal Maintenance,45,High,05:00,±30 min,OHE Team,Normal,Pending,300,30,270,330
BR-31053,AST-0113,SEC-003,JTJ,Track Renewal,30,Medium,15:15,±30 min,OHE Team,Urgent,Pending,915,30,885,945
BR-31054,AST-0124,SEC-022,NAVI,Rail Grinding,90,High,11:00,Fixed,Track Maintenance Team,Normal,Pending,660,0,660,660
BR-31055,AST-0189,SEC-049,KGP,Track Renewal,30,Medium,21:15,±30 min,Bridge Inspection Team,Normal,Pending,1275,30,1245,1305
BR-31056,AST-0077,SEC-033,DLGN,Track Renewal,30,Low,12:15,±30 min,Bridge Inspection Team,Urgent,Pending,735,30,705,765
BR-31057,AST-0008,SEC-017,ANG,Track Renewal,45,Low,19:15,±15 min,OHE Team,Urgent,Pending,1155,15,1140,1170
BR-31058,AST-0027,SEC-026,PRLI,Track Inspection,30,High,17:00,±30 min,Track Maintenance Team,Normal,Pending,1020,30,990,1050
BR-31059,AST-0077,SEC-033,DLGN,OHE Inspection,45,Low,10:15,Fixed,Bridge Inspection Team,Urgent,Pending,615,0,615,615
BR-31060,AST-0098,SEC-049,HWH,Track Inspection,90,Medium,01:15,±15 min,OHE Team,Normal,Pending,75,15,60,90
BR-31061,AST-0194,SEC-027,PAU,Rail Grinding,30,Low,20:00,±30 min,OHE Team,Urgent,Pending,1200,30,1170,1230
BR-31062,AST-0013,SEC-002,VSKP,Track Inspection,30,Medium,00:45,±15 min,Signal Team,Normal,Pending,45,15,30,60
BR-31063,AST-0113,SEC-003,JTJ,Track Renewal,30,Medium,22:15,±30 min,OHE Team,Urgent,Pending,1335,30,1305,1365
BR-31064,AST-0124,SEC-022,NAVI,Signal Maintenance,120,High,11:30,±15 min,Track Maintenance Team,Urgent,Pending,690,15,675,705
BR-31065,AST-0189,SEC-049,KGP,Track Renewal,30,Medium,21:15,Fixed,Bridge Inspection Team,Normal,Pending,1275,0,1275,1275
BR-31066,AST-0194,SEC-027,PAU,Rail Grinding,45,Low,12:00,±30 min,OHE Team,Urgent,Pending,720,30,690,750
BR-31067,AST-0013,SEC-002,VSKP,Track Inspection,30,Medium,00:45,Fixed,Signal Team,Normal,Pending,45,0,45,45
BR-31068,AST-0072,SEC-043,BINA,Track Inspection,30,Medium,10:00,±15 min,Bridge Inspection Team,Normal,Pending,600,15,585,615
BR-31069,AST-0148,SEC-033,KVK,Signal Maintenance,120,Low,04:30,±60 min,Track Maintenance Team,Urgent,Pending,270,60,210,330
BR-31070,AST-0124,SEC-022,NAVI,Signal Maintenance,75,High,11:00,±30 min,Track Maintenance Team,Urgent,Pending,660,30,630,690
BR-31071,AST-0189,SEC-049,KGP,Track Inspection,30,Medium,21:15,±30 min,Track Maintenance Team,Normal,Pending,1275,30,1245,1305
BR-31072,AST-0027,SEC-026,PRLI,Track Inspection,45,High,20:15,Fixed,Track Maintenance Team,Normal,Pending,1215,0,1215,1215
BR-31073,AST-0077,SEC-033,DLGN,Track Renewal,90,Low,12:45,±30 min,Bridge Inspection Team,Urgent,Pending,765,30,735,795
BR-31074,AST-0177,SEC-015,JEUR,Signal Maintenance,120,Medium,07:45,±15 min,Signal Team,Urgent,Pending,465,15,450,480
BR-31075,AST-0124,SEC-022,NAVI,Signal Maintenance,60,High,15:15,±15 min,Track Maintenance Team,Urgent,Pending,915,15,900,930
BR-31076,AST-0082,SEC-007,JL,Track Renewal,30,Low,09:45,Fixed,Bridge Inspection Team,Urgent,Pending,585,0,585,585
BR-31077,AST-0177,SEC-015,JEUR,Signal Maintenance,30,Medium,05:00,±30 min,Signal Team,Urgent,Pending,300,30,270,330
BR-31078,AST-0012,SEC-015,JEUR,Signal Maintenance,75,Low,12:00,±30 min,Bridge Inspection Team,Urgent,Pending,720,30,690,750
BR-31079,AST-0075,SEC-036,ARAG,Point Machine Maintenance,75,Medium,12:30,±30 min,Track Maintenance Team,Normal,Pending,750,30,720,780
BR-31080,AST-0136,SEC-021,BD,Signal Maintenance,45,Medium,15:15,Fixed,OHE Team,Normal,Pending,915,0,915,915
BR-31081,AST-0189,SEC-049,KGP,Track Renewal,30,Medium,21:15,±60 min,Bridge Inspection Team,Normal,Pending,1275,60,1215,1335
BR-31082,AST-0194,SEC-027,PAU,Rail Grinding,30,Low,13:30,±30 min,OHE Team,Urgent,Pending,810,30,780,840
BR-31083,AST-0059,SEC-021,BD,Track Renewal,30,Medium,11:45,±30 min,Signal Team,Urgent,Pending,705,30,675,735
BR-31084,AST-0126,SEC-041,GAR,Track Renewal,30,Medium,18:30,±15 min,Bridge Inspection Team,Normal,Pending,1110,15,1095,1125
BR-31085,AST-0124,SEC-022,NAVI,Rail Grinding,120,High,11:15,±15 min,Track Maintenance Team,Normal,Pending,675,15,660,690
BR-31086,AST-0072,SEC-043,BINA,Track Inspection,30,Medium,10:00,Fixed,Bridge Inspection Team,Normal,Pending,600,0,600,600
BR-31087,AST-0049,SEC-025,LTRR,Track Renewal,30,Medium,10:30,±15 min,OHE Team,Normal,Pending,630,15,615,645
BR-31088,AST-0171,SEC-012,KSRA,Track Inspection,30,High,09:45,±30 min,Track Maintenance Team,Normal,Pending,585,30,555,615
BR-31089,AST-0098,SEC-049,HWH,Track Inspection,90,Medium,01:15,±30 min,OHE Team,Normal,Pending,75,30,45,105
BR-31090,AST-0063,SEC-019,MKU,Bridge Inspection,30,Low,13:45,±30 min,Signal Team,Normal,Pending,825,30,795,855
BR-31091,AST-0113,SEC-003,JTJ,Track Renewal,45,Medium,15:15,±15 min,OHE Team,Urgent,Pending,915,15,900,930
BR-31092,AST-0121,SEC-028,CND,Track Renewal,30,High,10:30,±30 min,Track Maintenance Team,Urgent,Pending,630,30,600,660
BR-31093,AST-0141,SEC-022,SUR,Point Machine Maintenance,30,Medium,02:00,±15 min,Track Maintenance Team,Normal,Pending,120,15,105,135
BR-31094,AST-0027,SEC-026,PRLI,Track Inspection,60,High,04:30,±30 min,Track Maintenance Team,Normal,Pending,270,30,240,300
BR-31095,AST-0136,SEC-021,BD,Signal Maintenance,45,Medium,03:15,±60 min,OHE Team,Normal,Pending,195,60,135,255
BR-31096,AST-0183,SEC-008,PC,Signal Maintenance,90,High,07:45,±30 min,Bridge Inspection Team,Normal,Pending,465,30,435,495
BR-31097,AST-0127,SEC-010,DHI,Point Machine Maintenance,30,Medium,17:45,±60 min,Signal Team,Urgent,Pending,1065,60,1005,1125
BR-31098,AST-0047,SEC-017,ANG,Track Inspection,45,Critical,19:15,±15 min,Bridge Inspection Team,Normal,Pending,1155,15,1140,1170
BR-31099,AST-0124,SEC-022,NAVI,Signal Maintenance,120,High,16:00,±30 min,Track Maintenance Team,Urgent,Pending,960,30,930,990
BR-31100,AST-0047,SEC-017,ANG,Track Inspection,60,Critical,16:45,±15 min,Bridge Inspection Team,Normal,Pending,1005,15,990,1020
BR-31101,AST-0075,SEC-036,ARAG,OHE Inspection,90,Medium,12:30,±30 min,Bridge Inspection Team,Normal,Pending,750,30,720,780
BR-31102,AST-0148,SEC-033,KVK,Signal Maintenance,45,Low,10:30,Fixed,Track Maintenance Team,Urgent,Pending,630,0,630,630
BR-31103,AST-0127,SEC-010,DHI,Point Machine Maintenance,60,Medium,21:00,Fixed,Signal Team,Urgent,Pending,1260,0,1260,1260
BR-31104,AST-0159,SEC-029,PLO,OHE Inspection,45,Medium,14:30,±30 min,Bridge Inspection Team,Normal,Pending,870,30,840,900
BR-31105,AST-0059,SEC-021,BD,Track Renewal,30,Medium,15:15,Fixed,Signal Team,Urgent,Pending,915,0,915,915
BR-31106,AST-0124,SEC-022,NAVI,Rail Grinding,30,High,13:00,Fixed,Track Maintenance Team,Normal,Pending,780,0,780,780
BR-31107,AST-0059,SEC-021,BD,Track Renewal,45,Medium,03:15,±30 min,Signal Team,Urgent,Pending,195,30,165,225
BR-31108,AST-0059,SEC-021,BD,Track Renewal,60,Medium,04:30,±60 min,Signal Team,Urgent,Pending,270,60,210,330
BR-31109,AST-0027,SEC-026,PRLI,Track Inspection,30,High,21:30,±60 min,Track Maintenance Team,Normal,Pending,1290,60,1230,1350
BR-31110,AST-0027,SEC-026,PRLI,Track Inspection,60,High,16:30,Fixed,Track Maintenance Team,Normal,Pending,990,0,990,990
BR-31111,AST-0090,SEC-043,HBJ,OHE Inspection,30,High,02:30,±60 min,Signal Team,Normal,Pending,150,60,90,210
BR-31112,AST-0013,SEC-002,VSKP,Track Inspection,30,Medium,00:45,±30 min,Signal Team,Normal,Pending,45,30,15,75
BR-31113,AST-0075,SEC-036,ARAG,OHE Inspection,60,Medium,13:45,±30 min,Bridge Inspection Team,Normal,Pending,825,30,795,855
BR-31114,AST-0027,SEC-026,PRLI,Track Inspection,45,High,10:15,±30 min,Track Maintenance Team,Normal,Pending,615,30,585,645
BR-31115,AST-0082,SEC-007,JL,Track Renewal,30,Low,09:45,±15 min,Bridge Inspection Team,Urgent,Pending,585,15,570,600
BR-31116,AST-0059,SEC-021,BD,Rail Grinding,30,Medium,03:15,±30 min,Track Maintenance Team,Normal,Pending,195,30,165,225
BR-31117,AST-0075,SEC-036,ARAG,OHE Inspection,75,Medium,12:30,±15 min,Bridge Inspection Team,Normal,Pending,750,15,735,765
