asset_id,asset_type,section_id,nearest_station_code,age_years,condition_score,failure_count_24m,days_since_last_maintenance,usage_percent,criticality,asset_risk_score,maintenance_priority
AST-29871,OHE,SEC-086,MALM,15,76.73,1,297,22,High,47.59,Medium
AST-29872,Level Crossing,SEC-020,TUP,29,59.4,4,639,69,Medium,46.99,Medium
AST-29873,Signal,SEC-352,ABD,20,57.46,5,220,53,Low,32.6,Low
AST-29874,OHE,SEC-471,UJP,1,58.27,1,593,79,Critical,65.83,High
AST-29875,OHE,SEC-459,PVR,35,67.5,5,390,47,Medium,44.1,Medium
AST-29876,Level Crossing,SEC-354,THAN,28,83.21,1,102,34,Medium,28.54,Low
AST-29877,Level Crossing,SEC-349,JBP,16,71.52,3,531,79,High,48.02,Medium
AST-29878,Level Crossing,SEC-311,AK,29,64.83,1,116,88,High,60.66,High
AST-29879,OHE,SEC-175,TAPA,22,52.13,1,363,42,Low,25.03,Low
AST-29880,Track,SEC-458,SELU,24,69.52,1,527,49,High,50.62,Medium
AST-29881,Bridge,SEC-333,SKM,19,68.13,4,440,66,Critical,70.23,High
AST-29882,Bridge,SEC-183,MOZ,23,43.32,2,653,45,High,69.36,High
AST-29883,Bridge,SEC-464,TLH,20,59.56,5,767,55,High,69.29,High
AST-29884,Signal,SEC-141,NBD,35,39.94,1,888,35,Critical,78.6,Critical
AST-29885,Track,SEC-406,RKSN,6,74.66,0,375,74,Critical,52.04,Medium
AST-29886,Track,SEC-071,MDP,23,59.9,5,296,56,High,51.7,Medium
AST-29887,Level Crossing,SEC-176,HWH,26,57.97,3,458,67,High,62.6,High
AST-29888,Level Crossing,SEC-367,HKG,31,49.43,6,594,66,Medium,44.12,Medium
AST-29889,Point Machine,SEC-138,CPR,35,56.34,7,146,38,Medium,43.7,Medium
AST-29890,Bridge,SEC-053,ORAI,23,69.95,1,210,60,Low,30.5,Low
AST-29891,Bridge,SEC-367,CUR,21,75.47,2,322,70,Critical,67.72,High
AST-29892,Track,SEC-453,BDM,35,68.44,2,289,56,Medium,35.36,Medium
AST-29893,Bridge,SEC-314,BINA,9,57.56,6,645,33,High,58.61,High
AST-29894,Level Crossing,SEC-291,TTR,13,62.4,1,531,77,Medium,41.16,Medium
AST-29895,Track,SEC-248,BRC,20,72.36,2,292,72,Medium,32.04,Low
AST-29896,Track,SEC-230,DSO,30,78.81,0,415,24,Medium,30.86,Low
AST-29897,Point Machine,SEC-356,KIUL,35,56.6,1,405,67,Medium,39.88,Medium
AST-29898,Bridge,SEC-493,PGI,11,54.08,7,824,60,High,59.67,High
AST-29899,Level Crossing,SEC-056,RDM,35,54.53,3,560,23,Critical,72.59,High
AST-29900,Track,SEC-225,BL,30,67.48,4,321,62,Medium,43.13,Medium
AST-29901,OHE,SEC-263,DAKE,14,68.37,1,275,40,High,39.79,Medium
AST-29902,OHE,SEC-330,ET,35,55.53,3,268,85,High,54.69,Medium
AST-29903,Signal,SEC-126,SWM,16,54.35,1,796,59,Low,35.61,Medium
AST-29904,OHE,SEC-275,BINA,12,56.3,1,183,60,Low,35.47,Medium
AST-29905,Bridge,SEC-001,NAD,18,82.96,3,79,55,High,47.98,Medium
AST-29906,Point Machine,SEC-485,BDTS,21,64.81,2,656,57,High,55.79,High
AST-29907,Bridge,SEC-360,SYM,19,78.57,0,41,59,High,43.32,Medium
AST-29908,OHE,SEC-419,BOY,26,57.17,3,451,45,High,63.64,High
AST-29909,OHE,SEC-127,ASR,13,63.16,5,562,59,High,66.42,High
AST-29910,Point Machine,SEC-367,AZR,14,76.81,1,585,45,High,52.39,Medium
AST-29911,Track,SEC-394,JAJ,28,72.81,2,390,61,Critical,72.13,High
AST-29912,Bridge,SEC-227,SME,35,42.48,5,342,100,Critical,79.93,Critical
AST-29913,Track,SEC-491,MYR,5,79.25,2,150,91,High,43.21,Medium
AST-29914,Point Machine,SEC-321,MKP,27,73.2,1,97,92,High,47.57,Medium
AST-29915,Point Machine,SEC-305,SAU,16,83.82,2,195,57,Medium,29.64,Low
AST-29916,Signal,SEC-468,GAR,24,62.08,1,350,92,High,51.27,Medium
AST-29917,Point Machine,SEC-425,GZB,25,59.88,3,579,20,High,63.72,High
AST-29918,Track,SEC-001,KRH,24,64.25,5,660,65,Medium,47.36,Medium
AST-29919,Signal,SEC-319,ADI,30,57.15,6,345,48,Medium,44.14,Medium
AST-29920,Signal,SEC-428,KTE,35,77.49,1,109,51,Critical,53.49,Medium
AST-29921,Track,SEC-351,AKV,1,99.0,2,25,91,Low,10.0,Low
AST-29922,Point Machine,SEC-221,LKR,18,56.28,3,888,48,High,59.01,High
AST-29923,Track,SEC-044,DURG,31,61.27,5,371,86,Medium,46.98,Medium
AST-29924,OHE,SEC-168,ERN,8,82.95,2,298,60,High,42.13,Medium
AST-29925,Signal,SEC-407,MKA,18,47.9,3,553,43,High,63.22,High
AST-29926,Level Crossing,SEC-489,GWA,32,52.34,1,443,20,Critical,65.12,High
AST-29927,Bridge,SEC-061,SLN,6,81.41,1,704,81,Low,26.16,Low
AST-29928,Track,SEC-243,CLX,22,53.87,2,749,79,Low,42.67,Medium
AST-29929,Bridge,SEC-195,JMP,22,50.11,2,499,43,Critical,70.93,High
AST-29930,Track,SEC-089,BPP,20,63.53,2,353,31,Medium,35.9,Medium
AST-29931,Level Crossing,SEC-254,BJU,34,51.85,2,520,84,Medium,52.34,Medium
AST-29932,Bridge,SEC-262,CNS,22,50.77,8,888,49,High,78.75,Critical
AST-29933,Bridge,SEC-483,PTRD,8,64.83,5,444,48,Medium,44.17,Medium
AST-29934,Point Machine,SEC-243,PTRD,35,43.11,3,343,33,Medium,40.46,Medium
AST-29935,OHE,SEC-237,ROU,31,42.87,4,800,52,Medium,55.47,High
AST-29936,Bridge,SEC-006,RJPB,13,77.62,3,482,24,Medium,36.02,Medium
AST-29937,Bridge,SEC-426,DURE,31,73.87,1,364,69,Medium,35.98,Medium
AST-29938,Level Crossing,SEC-466,NRK,29,56.08,3,270,52,Critical,75.68,Critical
AST-29939,Track,SEC-170,KYN,35,58.23,3,406,55,Critical,67.82,High
AST-29940,Signal,SEC-338,BDTS,1,96.16,0,13,20,Medium,23.4,Low
AST-29941,Signal,SEC-147,KSG,35,60.51,4,422,82,Medium,52.69,Medium
AST-29942,Point Machine,SEC-081,CHR,22,57.07,2,606,53,Low,36.99,Medium
AST-29943,Point Machine,SEC-330,KGN,23,49.26,4,519,50,High,67.0,High
AST-29944,Point Machine,SEC-423,VDH,19,81.11,0,211,54,Critical,60.61,High
AST-29945,Point Machine,SEC-115,BE,6,77.72,0,163,60,High,40.04,Medium
AST-29946,Signal,SEC-441,BSR,23,56.96,4,593,65,High,61.8,High
AST-29947,OHE,SEC-379,DGLE,21,66.66,6,631,77,Low,40.31,Medium
AST-29948,Level Crossing,SEC-192,BE,14,79.26,1,537,88,Low,31.86,Low
AST-29949,Level Crossing,SEC-007,VM,23,60.0,4,481,50,Medium,49.01,Medium
AST-29950,OHE,SEC-416,LTHR,27,66.36,4,479,92,Medium,49.2,Medium
AST-29951,Signal,SEC-119,KKLR,33,65.68,4,534,64,High,60.25,High
AST-29952,Bridge,SEC-017,SIR,24,81.04,3,13,43,High,35.1,Medium
AST-29953,Bridge,SEC-163,SED,19,88.85,1,13,20,High,29.23,Low
AST-29954,OHE,SEC-134,BIA,19,58.57,2,263,78,High,54.82,Medium
AST-29955,Track,SEC-009,KPD,17,48.2,2,799,81,Low,40.83,Medium
AST-29956,Level Crossing,SEC-094,BMB,16,66.52,1,373,33,Medium,38.01,Medium
AST-29957,Bridge,SEC-462,TKE,26,42.57,8,294,45,Medium,54.86,Medium
AST-29958,Level Crossing,SEC-250,BNVD,5,65.14,1,281,58,High,53.61,Medium
AST-29959,Point Machine,SEC-051,BAM,33,61.4,0,799,22,Medium,46.73,Medium
AST-29960,Track,SEC-045,KVR,23,85.77,3,64,35,High,41.88,Medium
AST-29961,Track,SEC-307,GRD,18,75.41,1,130,94,Medium,28.83,Low
AST-29962,OHE,SEC-262,AK,13,68.83,2,468,89,Medium,37.54,Medium
AST-29963,OHE,SEC-087,ASKN,31,57.3,3,759,68,Medium,67.43,High
AST-29964,Point Machine,SEC-358,SLN,27,68.97,1,353,81,High,45.91,Medium
AST-29965,Level Crossing,SEC-358,MSB,9,75.17,2,127,44,High,52.27,Medium
AST-29966,Track,SEC-191,BRC,23,72.56,3,98,57,Medium,35.41,Medium
AST-29967,Level Crossing,SEC-196,DNR,22,69.36,4,529,23,Low,35.35,Medium
AST-29968,Signal,SEC-181,BSS,7,64.03,3,472,53,Medium,48.27,Medium
AST-29969,OHE,SEC-318,MNGD,11,90.08,1,232,49,High,50.92,Medium
AST-29970,OHE,SEC-090,MLY,33,69.3,0,56,72,Medium,30.26,Low
AST-29971,OHE,SEC-140,PBN,34,44.74,5,541,35,Critical,82.69,Critical
AST-29972,OHE,SEC-282,MKU,22,69.88,1,341,64,Critical,56.87,High
AST-29973,Track,SEC-283,LJN,24,50.25,5,739,67,High,66.87,High
AST-29974,Point Machine,SEC-050,SOG,24,38.6,5,646,57,High,76.3,Critical
AST-29975,Track,SEC-356,SWE,35,57.91,6,672,56,Medium,51.11,Medium
AST-29976,OHE,SEC-424,SLB,13,51.86,2,548,75,High,59.75,High
AST-29977,Bridge,SEC-010,SRF,25,72.77,6,215,30,Low,26.08,Low
AST-29978,Level Crossing,SEC-221,JHS,5,66.62,3,488,55,Low,27.57,Low
AST-29979,OHE,SEC-197,PWL,24,77.39,1,101,59,High,44.21,Medium
AST-29980,Point Machine,SEC-140,ON,32,62.67,2,455,54,High,48.99,Medium
AST-29981,Signal,SEC-231,MNGD,31,58.37,0,242,89,High,42.68,Medium
AST-29982,Level Crossing,SEC-120,GKP,21,70.62,2,566,52,Medium,37.61,Medium
AST-29983,Bridge,SEC-376,PRLI,23,53.23,5,696,61,Medium,47.82,Medium
AST-29984,Signal,SEC-465,TNGL,21,54.32,0,13,52,Medium,36.16,Medium
AST-29985,OHE,SEC-160,MAS,21,56.69,3,337,80,Critical,60.17,High
AST-29986,Bridge,SEC-262,RGO,20,73.29,3,459,40,Medium,43.5,Medium
AST-29987,OHE,SEC-010,AD,12,78.9,2,317,31,Medium,36.54,Medium
AST-29988,Bridge,SEC-132,MYS,29,64.5,3,747,24,Low,31.16,Low
AST-29989,OHE,SEC-147,NNGL,17,79.7,1,236,53,High,44.34,Medium
AST-29990,OHE,SEC-139,MJ,12,73.7,2,733,64,Low,35.02,Medium
AST-29991,Point Machine,SEC-204,BBS,24,64.08,4,310,50,Medium,32.74,Low
AST-29992,Track,SEC-385,MB,19,64.94,2,473,78,High,50.34,Medium
AST-29993,Bridge,SEC-043,SAG,27,41.54,7,832,48,Critical,76.56,Critical
AST-29994,Level Crossing,SEC-084,BALU,20,56.03,1,416,69,Medium,35.25,Medium
AST-29995,Track,SEC-239,MB,26,68.83,3,253,55,Critical,52.93,Medium
AST-29996,OHE,SEC-199,HWH,23,77.26,5,392,48,Medium,38.12,Medium
AST-29997,Bridge,SEC-134,QLM,1,60.99,2,708,42,Medium,46.69,Medium
AST-29998,Signal,SEC-286,KGG,25,67.56,2,13,65,Critical,67.37,High
AST-29999,Track,SEC-466,MDU,25,73.9,4,377,47,Low,26.62,Low
AST-30000,Bridge,SEC-314,ARV,30,57.04,2,211,67,Medium,35.39,Medium
AST-30001,Point Machine,SEC-481,NCB,29,64.33,6,339,52,High,59.3,High
AST-30002,OHE,SEC-006,KSB,23,58.31,2,861,64,High,65.6,High
AST-30003,Point Machine,SEC-100,TWG,35,73.15,0,13,63,High,55.47,High
AST-30004,Track,SEC-361,RNG,14,76.65,0,170,51,Critical,51.64,Medium
AST-30005,Point Machine,SEC-496,DD,22,57.62,5,401,71,High,65.0,High
AST-30006,Bridge,SEC-391,KCD,6,68.36,2,535,40,Critical,64.24,High
AST-30007,Signal,SEC-271,RU,27,61.11,2,692,68,Medium,49.04,Medium
AST-30008,Track,SEC-404,ON,31,47.3,2,704,89,High,62.38,High
AST-30009,Signal,SEC-228,BPL,4,84.78,3,32,96,Critical,47.76,Medium
AST-30010,Bridge,SEC-064,SRT,22,49.58,2,360,47,High,53.47,Medium
AST-30011,Point Machine,SEC-035,MMR,35,40.04,3,539,50,Critical,76.48,Critical
AST-30012,Point Machine,SEC-396,VZM,26,56.94,6,287,68,Critical,63.94,High
AST-30013,OHE,SEC-421,NAD,11,74.25,2,481,69,Medium,35.8,Medium
AST-30014,Bridge,SEC-167,DINR,30,51.54,3,162,68,Medium,49.04,Medium
AST-30015,OHE,SEC-419,MDP,35,42.11,2,475,64,High,62.9,High
AST-30016,Point Machine,SEC-378,TPF,21,67.76,3,357,25,High,47.17,Medium
AST-30017,Level Crossing,SEC-391,DLGN,17,67.9,0,284,100,High,45.56,Medium
AST-30018,Track,SEC-196,CAPE,18,63.37,1,606,100,High,56.91,High
AST-30019,Track,SEC-353,CNB,12,78.95,4,701,61,High,57.31,High
AST-30020,Signal,SEC-018,BINA,34,54.0,2,479,30,High,60.15,High
AST-30021,Bridge,SEC-156,TLH,13,78.79,1,395,42,High,50.63,Medium
AST-30022,Track,SEC-219,AGN,27,57.33,5,600,41,Medium,42.76,Medium
AST-30023,OHE,SEC-145,BJP,22,67.07,2,447,56,High,53.92,Medium
AST-30024,Bridge,SEC-380,MRJ,19,75.78,3,13,40,Critical,53.01,Medium
AST-30025,Bridge,SEC-403,NDLS,16,55.97,6,781,54,High,71.24,High
AST-30026,Level Crossing,SEC-307,MOT,2,75.5,2,422,55,High,46.02,Medium
AST-30027,Bridge,SEC-412,RMA,18,64.59,3,511,93,Low,26.08,Low
AST-30028,Point Machine,SEC-119,ALER,11,87.65,4,412,40,Low,31.61,Low
AST-30029,Bridge,SEC-238,NOK,26,68.19,3,485,79,Low,44.81,Medium
AST-30030,Signal,SEC-117,GOL,32,40.94,3,557,64,Medium,52.32,Medium
AST-30031,Signal,SEC-147,WHM,17,72.04,2,566,41,Low,35.39,Medium
AST-30032,Bridge,SEC-379,SDAH,14,74.91,0,495,27,Medium,35.81,Medium
AST-30033,Bridge,SEC-214,WST,3,79.37,3,667,54,High,54.05,Medium
AST-30034,Point Machine,SEC-184,BSB,28,65.19,2,293,98,High,52.32,Medium
AST-30035,Level Crossing,SEC-356,SC,16,70.05,3,313,20,High,54.71,Medium
AST-30036,Signal,SEC-109,VR,22,45.44,3,597,30,High,56.58,High
AST-30037,OHE,SEC-459,DWX,24,61.92,3,649,75,Low,47.1,Medium
AST-30038,Point Machine,SEC-360,MNGD,18,48.22,2,462,91,Medium,51.1,Medium
AST-30039,OHE,SEC-384,JSM,9,94.36,0,153,46,High,30.73,Low
AST-30040,Point Machine,SEC-068,SEO,17,70.78,3,331,37,High,52.16,Medium
AST-30041,OHE,SEC-155,JJKR,20,85.16,4,173,45,Low,18.89,Low
AST-30042,OHE,SEC-228,KLH,18,64.2,3,434,72,Critical,69.29,High
AST-30043,OHE,SEC-402,ED,23,51.84,7,638,57,High,69.24,High
AST-30044,Signal,SEC-328,DG,14,64.88,3,123,45,High,40.88,Medium
AST-30045,Signal,SEC-370,NDN,18,73.58,1,277,44,Medium,35.74,Medium
AST-30046,Point Machine,SEC-136,SVA,16,62.94,4,509,50,Critical,67.61,High
AST-30047,Signal,SEC-127,CGI,35,41.34,0,601,88,High,75.7,Critical
AST-30048,Signal,SEC-451,RGDA,13,63.55,3,463,30,Low,35.23,Medium
AST-30049,Level Crossing,SEC-071,DINR,9,80.35,1,328,77,High,53.54,Medium
AST-30050,Signal,SEC-403,ED,14,73.56,0,324,71,High,53.02,Medium
AST-30051,Level Crossing,SEC-098,BXM,24,52.69,2,499,34,High,55.82,High
AST-30052,Track,SEC-081,LKE,14,57.77,0,674,84,High,59.36,High
AST-30053,Bridge,SEC-032,CSTM,24,69.54,2,358,86,High,50.51,Medium
AST-30054,Signal,SEC-192,UBL,22,73.0,1,403,31,Critical,64.96,High
AST-30055,Bridge,SEC-042,PDKN,8,76.91,1,438,50,Medium,32.08,Low
AST-30056,OHE,SEC-195,GDR,9,70.28,0,654,48,Medium,29.36,Low
AST-30057,Track,SEC-016,PUNE,18,71.71,1,226,35,Low,29.54,Low
AST-30058,Track,SEC-037,DGA,1,85.94,0,500,83,Medium,28.67,Low
AST-30059,Level Crossing,SEC-045,MLDT,16,60.78,2,324,35,Medium,37.01,Medium
AST-30060,Signal,SEC-432,JJKR,11,73.83,1,422,47,High,46.11,Medium
AST-30061,Bridge,SEC-261,KHED,13,62.27,4,700,39,High,63.19,High
AST-30062,OHE,SEC-432,TDD,18,58.61,1,585,69,Medium,52.16,Medium
AST-30063,Level Crossing,SEC-219,UHL,24,35.66,2,888,73,Critical,79.17,Critical
AST-30064,Signal,SEC-196,SMBJ,12,68.58,5,495,41,High,53.27,Medium
AST-30065,Point Machine,SEC-186,AAL,21,62.09,1,488,77,High,75.17,Critical
AST-30066,Point Machine,SEC-498,KART,16,50.6,4,633,35,Medium,50.77,Medium
AST-30067,OHE,SEC-385,HBD,30,58.3,6,498,96,Low,36.28,Medium
AST-30068,OHE,SEC-145,KPD,26,53.96,3,457,29,Critical,68.35,High
AST-30069,Signal,SEC-115,SZH,23,59.67,2,13,86,Critical,60.02,High
AST-30070,Signal,SEC-126,THVM,1,83.33,1,349,44,High,43.99,Medium
AST-30071,Bridge,SEC-176,UMB,16,69.09,0,203,100,Critical,70.47,High
AST-30072,Track,SEC-255,BE,31,55.94,5,379,69,Medium,52.53,Medium
AST-30073,Point Machine,SEC-372,KLD,12,51.46,2,581,44,Medium,49.06,Medium
AST-30074,Level Crossing,SEC-337,VG,22,66.85,4,888,61,High,57.18,High
AST-30075,Signal,SEC-011,TATA,17,42.2,5,888,98,Low,48.34,Medium
AST-30076,Signal,SEC-218,SLS,15,53.97,3,333,74,Medium,43.77,Medium
AST-30077,Level Crossing,SEC-437,GATD,27,53.39,2,716,33,Medium,54.98,Medium
AST-30078,Signal,SEC-306,KIUL,1,79.36,3,758,72,Low,29.22,Low
AST-30079,Track,SEC-037,FZD,19,51.43,2,795,75,Critical,80.47,Critical
AST-30080,Bridge,SEC-288,PNC,1,82.51,0,196,69,Medium,29.4,Low
AST-30081,OHE,SEC-131,AO,23,68.94,0,85,100,Low,23.73,Low
AST-30082,Signal,SEC-346,UBL,22,70.51,1,306,20,Medium,23.02,Low
AST-30083,Bridge,SEC-468,DURG,11,70.0,2,598,47,Medium,43.94,Medium
AST-30084,Signal,SEC-043,DGA,6,91.34,2,94,20,Low,15.26,Low
AST-30085,Signal,SEC-007,BLNR,22,64.14,2,556,27,Medium,43.83,Medium
AST-30086,Track,SEC-213,BVI,34,52.46,5,250,57,High,42.71,Medium
AST-30087,Bridge,SEC-325,RKSN,14,60.6,5,568,64,High,66.6,High
AST-30088,Signal,SEC-328,SWM,22,64.21,0,365,70,High,65.94,High
AST-30089,Signal,SEC-362,RNR,19,72.37,1,13,60,High,46.88,Medium
AST-30090,Bridge,SEC-275,SFY,32,41.85,4,488,87,High,67.87,High
AST-30091,Level Crossing,SEC-322,BDAG,15,77.11,1,167,88,High,46.83,Medium
AST-30092,Signal,SEC-175,PHK,16,76.81,2,282,53,Medium,31.85,Low
AST-30093,Bridge,SEC-433,BBS,23,65.35,3,259,82,High,57.92,High
AST-30094,Track,SEC-294,MRBL,14,72.15,1,317,77,Critical,56.7,High
AST-30095,Track,SEC-279,MHD,19,56.08,3,412,75,Medium,51.26,Medium
AST-30096,Track,SEC-174,AGC,21,85.84,1,157,31,Critical,51.25,Medium
AST-30097,Bridge,SEC-465,KEI,14,57.5,2,493,65,Critical,67.59,High
AST-30098,OHE,SEC-106,BZA,24,58.19,2,724,51,High,53.74,Medium
AST-30099,Signal,SEC-087,MRGA,10,69.28,0,534,66,Medium,42.81,Medium
AST-30100,OHE,SEC-257,BQA,1,87.07,2,408,41,High,45.49,Medium
AST-30101,Bridge,SEC-427,HZD,28,44.9,3,796,20,Medium,52.01,Medium
AST-30102,OHE,SEC-362,SMPA,28,41.98,2,572,38,High,63.13,High
AST-30103,Bridge,SEC-119,KTYM,1,66.68,0,338,64,Medium,34.7,Low
AST-30104,Signal,SEC-172,DEE,12,62.94,1,421,58,High,48.21,Medium
AST-30105,Track,SEC-307,BHC,31,62.66,2,401,57,High,70.38,High
AST-30106,Level Crossing,SEC-039,LAR,29,41.09,8,836,42,High,73.4,High
AST-30107,OHE,SEC-066,DKY,21,64.26,4,511,32,High,57.61,High
AST-30108,Signal,SEC-077,MAS,16,63.29,2,470,83,Critical,63.4,High
AST-30109,Signal,SEC-178,SV,15,69.92,1,178,51,High,45.64,Medium
AST-30110,Track,SEC-109,BZA,25,56.71,4,123,92,Critical,62.51,High
AST-30111,OHE,SEC-105,BNDM,7,88.15,0,255,43,Medium,25.02,Low
AST-30112,Track,SEC-318,MUD,13,75.84,0,72,42,High,38.79,Medium
AST-30113,Bridge,SEC-391,CKP,10,74.52,1,534,96,Critical,70.17,High
AST-30114,Signal,SEC-417,HNL,15,64.91,3,865,40,High,53.73,Medium
AST-30115,Level Crossing,SEC-250,BSB,10,77.34,5,659,38,Low,26.26,Low
AST-30116,Track,SEC-108,SALE,11,90.03,3,268,51,Critical,56.93,High
AST-30117,OHE,SEC-461,RUSD,14,67.19,1,879,63,Low,41.81,Medium
AST-30118,Point Machine,SEC-367,KPD,22,62.86,3,535,61,Medium,43.0,Medium
AST-30119,Signal,SEC-397,MSMD,28,57.87,6,456,69,High,66.67,High
AST-30120,Point Machine,SEC-311,ABFC,26,50.94,3,396,45,Critical,76.99,Critical
AST-30121,Point Machine,SEC-359,MMR,26,56.24,2,517,77,High,67.26,High
AST-30122,Level Crossing,SEC-156,JER,35,63.96,0,315,82,Medium,44.55,Medium
AST-30123,OHE,SEC-409,MAO,19,74.27,2,22,64,High,42.44,Medium
AST-30124,Point Machine,SEC-325,CND,19,52.08,5,827,84,Medium,51.73,Medium
AST-30125,Signal,SEC-284,MGS,9,71.41,1,340,46,High,44.02,Medium
AST-30126,OHE,SEC-068,CRJ,30,44.6,5,490,60,High,66.45,High
AST-30127,Signal,SEC-192,GNST,17,65.98,3,704,47,Medium,54.31,Medium
AST-30128,Level Crossing,SEC-389,BUDM,27,53.4,4,509,41,High,58.18,High
AST-30129,Point Machine,SEC-428,FUT,34,53.87,3,279,28,High,50.25,Medium
AST-30130,Bridge,SEC-156,BBS,33,62.5,1,391,65,High,52.54,Medium
AST-30131,Bridge,SEC-299,JL,16,63.72,0,358,73,Low,26.19,Low
AST-30132,Point Machine,SEC-454,CRJ,12,64.76,4,576,73,High,55.27,High
AST-30133,Track,SEC-053,NGI,30,56.59,4,480,62,High,63.25,High
AST-30134,Bridge,SEC-274,BPP,20,63.65,2,423,29,High,51.03,Medium
AST-30135,Signal,SEC-352,NLR,26,76.97,1,210,59,Medium,34.66,Low
AST-30136,OHE,SEC-123,GPI,20,60.17,2,520,46,Critical,74.84,High
AST-30137,Track,SEC-184,HD,14,62.44,5,460,81,Low,35.14,Medium
AST-30138,Signal,SEC-156,SGLA,12,88.95,0,87,100,Medium,19.73,Low
AST-30139,Bridge,SEC-355,MAS,9,74.38,2,491,29,High,46.36,Medium
AST-30140,Bridge,SEC-349,PURI,11,62.99,3,762,64,Medium,49.72,Medium
AST-30141,Bridge,SEC-013,ON,21,71.98,7,399,48,High,53.1,Medium
AST-30142,Track,SEC-182,JU,4,72.73,2,433,48,Low,21.09,Low
AST-30143,Track,SEC-014,KUR,11,83.77,1,295,47,Critical,42.16,Medium
AST-30144,Level Crossing,SEC-418,BZA,11,85.9,1,228,64,Medium,41.12,Medium
AST-30145,OHE,SEC-490,ADI,13,65.33,0,100,89,Critical,60.11,High
AST-30146,OHE,SEC-032,SALE,30,45.08,4,888,69,Medium,56.05,High
AST-30147,OHE,SEC-309,VN,17,66.86,4,567,34,High,65.83,High
AST-30148,Point Machine,SEC-159,NPD,11,68.96,5,888,54,Medium,48.42,Medium
AST-30149,Track,SEC-389,ADI,17,74.12,0,369,33,Medium,30.67,Low
AST-30150,Signal,SEC-108,MCS,18,68.84,2,733,83,Critical,71.88,High
AST-30151,Point Machine,SEC-327,LSI,15,63.64,3,536,49,Critical,68.02,High
AST-30152,OHE,SEC-299,PTKC,8,87.83,2,156,85,Critical,55.21,High
AST-30153,Signal,SEC-295,BRYA,11,55.94,5,556,46,Low,40.96,Medium
AST-30154,Point Machine,SEC-356,BHP,2,62.94,1,441,37,High,53.09,Medium
AST-30155,OHE,SEC-105,LKN,23,60.84,5,656,62,Medium,44.0,Medium
AST-30156,Track,SEC-394,DKNT,35,45.99,5,627,91,Medium,56.2,High
AST-30157,Bridge,SEC-477,DURG,35,56.5,1,413,51,Medium,33.64,Low
AST-30158,OHE,SEC-419,CPR,14,79.18,1,177,54,Critical,49.98,Medium
AST-30159,Bridge,SEC-333,STP,17,73.45,6,372,62,Medium,41.2,Medium
AST-30160,Point Machine,SEC-491,MSH,35,47.96,4,573,60,Medium,45.43,Medium
AST-30161,Level Crossing,SEC-093,HLG,17,72.01,1,563,62,Critical,69.21,High
AST-30162,OHE,SEC-331,SSB,28,67.76,1,141,53,High,49.48,Medium
AST-30163,Track,SEC-422,PAE,18,55.72,5,654,94,High,60.9,High
AST-30164,Point Machine,SEC-067,PNVL,5,96.43,2,621,20,High,43.44,Medium
AST-30165,Level Crossing,SEC-108,ANG,21,73.7,4,328,35,High,52.43,Medium
AST-30166,Bridge,SEC-029,NED,27,56.87,3,548,65,High,66.94,High
AST-30167,Track,SEC-297,CRLM,31,74.82,2,161,70,High,55.85,High
AST-30168,Signal,SEC-216,NDLS,15,63.31,2,483,30,Medium,29.82,Low
AST-30169,Point Machine,SEC-081,FDB,35,59.72,0,464,44,Medium,50.26,Medium
AST-30170,OHE,SEC-083,BWM,2,88.6,1,362,86,Medium,30.37,Low
AST-30171,Track,SEC-354,BZA,15,60.28,2,858,86,Medium,44.88,Medium
AST-30172,Point Machine,SEC-217,SLN,1,81.67,1,147,58,High,36.66,Medium
AST-30173,OHE,SEC-251,MTJ,14,79.89,1,205,26,High,43.33,Medium
AST-30174,OHE,SEC-006,BD,4,80.93,0,13,33,High,29.22,Low
AST-30175,Bridge,SEC-204,SFY,11,70.05,3,425,76,High,52.74,Medium
AST-30176,Track,SEC-329,DO,35,38.35,5,821,79,High,72.44,High
AST-30177,Track,SEC-337,RDRA,23,57.64,0,27,64,Medium,31.29,Low
AST-30178,Track,SEC-343,PNK,24,62.39,4,864,33,Critical,82.25,Critical
AST-30179,Bridge,SEC-359,YA,30,63.05,4,139,96,Low,23.01,Low
AST-30180,OHE,SEC-221,BE,16,70.05,3,443,77,Critical,61.31,High
AST-30181,OHE,SEC-416,SIOB,21,53.94,2,566,62,High,47.34,Medium
AST-30182,Point Machine,SEC-286,AWR,7,90.53,1,258,60,Medium,32.48,Low
AST-30183,OHE,SEC-498,GDYA,17,60.22,2,394,71,High,54.31,Medium
AST-30184,Signal,SEC-419,FDB,21,69.48,2,257,40,High,46.19,Medium
AST-30185,Track,SEC-084,HLN,20,66.97,5,462,28,Critical,72.56,High
AST-30186,Track,SEC-460,MYS,10,59.46,2,340,88,Critical,64.04,High
AST-30187,Bridge,SEC-047,QRP,13,56.36,7,888,51,Medium,62.26,High
AST-30188,Bridge,SEC-413,J,31,64.34,2,109,59,Critical,62.11,High
AST-30189,Level Crossing,SEC-162,SSB,21,67.21,0,124,67,High,45.73,Medium
AST-30190,Level Crossing,SEC-089,KZE,23,46.55,1,716,43,Medium,46.3,Medium
AST-30191,Track,SEC-337,EE,21,57.94,2,617,66,High,57.85,High
AST-30192,Bridge,SEC-158,SBP,28,57.01,2,512,72,High,58.08,High
AST-30193,Signal,SEC-468,FZD,32,64.9,3,270,43,Critical,65.24,High
